created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Mon Apr 22 23:20:31 +0000 2024,golkar,@Hasbil_Lbs MK katanya mau kembalikan marwahnya ga tahunya lebih parah dari paman doblang yg membuat putusan 90 MK semua monyetnya Jokowi makzulkan Jokowi bubarkan MK DPR polisi tentara golkar Mendagri mereka biang kerok kerusakan negri ini diskualifikasi 02.,@Hasbil_lbs mk said that he wanted to return the marwah not even worse than uncle doblang which made the decision of 90 MK all the monkey Jokowi Makhasi Disband MK DPR Police Golkar Army Minister of Home Affairs Magi Minister,mk said that he wanted to return the marwah not even worse than uncle doblang which made the decision of  MK all the monkey Jokowi Makhasi Disband MK DPPolice Golkar Army Minister of Home Affairs Magi Minister,mk said that he wanted to return the marwah not even worse than uncle doblang which made the decision of  mk all the monkey jokowi makhasi disband mk dppolice golkar army minister of home affairs magi minister,mk said wanted return marwah even worse uncle doblang made decision mk monkey jokowi makhasi disband mk dppolice golkar army minister home affairs magi minister,"['mk', 'said', 'wanted', 'return', 'marwah', 'even', 'worse', 'uncle', 'doblang', 'made', 'decision', 'mk', 'monkey', 'jokowi', 'makhasi', 'disband', 'mk', 'dppolice', 'golkar', 'army', 'minister', 'home', 'affairs', 'magi', 'minister']","['mk', 'said', 'want', 'return', 'marwah', 'even', 'wors', 'uncl', 'doblang', 'made', 'decis', 'mk', 'monkey', 'jokowi', 'makhasi', 'disband', 'mk', 'dppolic', 'golkar', 'armi', 'minist', 'home', 'affair', 'magi', 'minist']",mk said want return marwah even wors uncl doblang made decis mk monkey jokowi makhasi disband mk dppolic golkar armi minist home affair magi minist,positive,0.9999794
Mon Apr 22 23:19:03 +0000 2024,golkar,@Candra4smara Apusi wae Bawaslu paling tutup mata terhadap Gerindra Demokrat dan Golkar.....partai2 Orba.,@Candra4Smara Apusi Wae Bawaslu Most Close to the Democratic Gerindra and Golkar ...,Apusi Wae Bawaslu Most Close to the Democratic Gerindra and Golkar,apusi wae bawaslu most close to the democratic gerindra and golkar,apusi wae bawaslu close democratic gerindra golkar,"['apusi', 'wae', 'bawaslu', 'close', 'democratic', 'gerindra', 'golkar']","['apusi', 'wae', 'bawaslu', 'close', 'democrat', 'gerindra', 'golkar']",apusi wae bawaslu close democrat gerindra golkar,positive,1
Mon Apr 22 23:15:34 +0000 2024,golkar,Airlangga Hartarto: Partai Golkar Hormati Keputusan MK Selamat Kepada Presiden dan Wapres Terpilih Prabowo-Gibran https://t.co/AsENjcdHT8 #golkarpedia #golkar #partaigolkar #airlanggahartarto_official https://t.co/5G8O8RsiTB,Airlangga Hartarto: Golkar Party Respects MK's Decision Congratulations to the President and Vice President elected Prabowo-gibran https://t.co/asenjcdht8 #golkarpedia #golkar #partaigolkar #airlanggahartarto_official https://t.co,Airlangga Hartarto Golkar Party Respects MK s Decision Congratulations to the President and Vice President elected Prabowo gibran https t co asenjcdht golkarpedia golkar partaigolkar airlanggahartarto official https t co,airlangga hartarto golkar party respects mk s decision congratulations to the president and vice president elected prabowo gibran https t co asenjcdht golkarpedia golkar partaigolkar airlanggahartarto official https t co,airlangga hartarto golkar party respects mk decision congratulations president vice president elected prabowo gibran https co asenjcdht golkarpedia golkar partaigolkar airlanggahartarto official https co,"['airlangga', 'hartarto', 'golkar', 'party', 'respects', 'mk', 'decision', 'congratulations', 'president', 'vice', 'president', 'elected', 'prabowo', 'gibran', 'https', 'co', 'asenjcdht', 'golkarpedia', 'golkar', 'partaigolkar', 'airlanggahartarto', 'official', 'https', 'co']","['airlangga', 'hartarto', 'golkar', 'parti', 'respect', 'mk', 'decis', 'congratul', 'presid', 'vice', 'presid', 'elect', 'prabowo', 'gibran', 'http', 'co', 'asenjcdht', 'golkarpedia', 'golkar', 'partaigolkar', 'airlanggahartarto', 'offici', 'http', 'co']",airlangga hartarto golkar parti respect mk decis congratul presid vice presid elect prabowo gibran http co asenjcdht golkarpedia golkar partaigolkar airlanggahartarto offici http co,positive,0.99999225
Mon Apr 22 22:55:52 +0000 2024,golkar,@dedesuanda2111 @Antaredja1 @henrysubiakto @SenderLabs Bansos terakhir dpt pas covid kmrn . Klo bansos pemilu ga ada yg dpt. Ada juga caleg jual sembako murah itu juga an dia. Klo presiden terserah. Karena surat suara terpisah. Ada yg dr caleg pdip caleg nasdem caleg golkar dll. Intinya bansos untuk capres gaa ada,@dedesuanda2111 @basedja1 @henrysubiakto @senderlabs the last social assistance can be in covid kmrn.If there is nothing to have election.There is also a candidate for selling cheap food foods.If the president is up.Because the ballots are separate.There are those who are from PDIP candidates for candidates for Golkar candidates etc.The point is that the social assistance for the presidential candidate is GAA,the last social assistance can be in covid kmrn If there is nothing to have election There is also a candidate for selling cheap food foods If the president is up Because the ballots are separate There are those who are from PDIP candidates for candidates for Golkar candidates etc The point is that the social assistance for the presidential candidate is GAA,the last social assistance can be in covid kmrn if there is nothing to have election there is also a candidate for selling cheap food foods if the president is up because the ballots are separate there are those who are from pdip candidates for candidates for golkar candidates etc the point is that the social assistance for the presidential candidate is gaa,last social assistance covid nothing election also candidate selling cheap food foods president ballots separate pdip candidates candidates golkar candidates etc point social assistance presidential candidate gaa,"['last', 'social', 'assistance', 'covid', 'nothing', 'election', 'also', 'candidate', 'selling', 'cheap', 'food', 'foods', 'president', 'ballots', 'separate', 'pdip', 'candidates', 'candidates', 'golkar', 'candidates', 'etc', 'point', 'social', 'assistance', 'presidential', 'candidate', 'gaa']","['last', 'social', 'assist', 'covid', 'noth', 'elect', 'also', 'candid', 'sell', 'cheap', 'food', 'food', 'presid', 'ballot', 'separ', 'pdip', 'candid', 'candid', 'golkar', 'candid', 'etc', 'point', 'social', 'assist', 'presidenti', 'candid', 'gaa']",last social assist covid noth elect also candid sell cheap food food presid ballot separ pdip candid candid golkar candid etc point social assist presidenti candid gaa,positive,0.99999946
Mon Apr 22 22:45:39 +0000 2024,golkar,@geloraco Ya pak paloh.... tenang... anda dulu saudara di golkar.... wkwkwkwkwkwk.... bangsa ini memang penuh dengan drama yang luar biasa..... wkwkwkwkwk,@geloraco yes sir paloh .... calm ... you used to be a brother in Golkar .... wkwkwkwkwkwk .... this nation is indeed full of extraordinary drama ..... wkwkwkwkwkwk,yes sir paloh calm you used to be a brother in Golkar wkwkwkwkwkwk this nation is indeed full of extraordinary drama wkwkwkwkwkwk,yes sir paloh calm you used to be a brother in golkar wkwkwkwkwkwk this nation is indeed full of extraordinary drama wkwkwkwkwkwk,yes sir paloh calm used brother golkar wkwkwkwkwkwk nation indeed full extraordinary drama wkwkwkwkwkwk,"['yes', 'sir', 'paloh', 'calm', 'used', 'brother', 'golkar', 'wkwkwkwkwkwk', 'nation', 'indeed', 'full', 'extraordinary', 'drama', 'wkwkwkwkwkwk']","['ye', 'sir', 'paloh', 'calm', 'use', 'brother', 'golkar', 'wkwkwkwkwkwk', 'nation', 'inde', 'full', 'extraordinari', 'drama', 'wkwkwkwkwkwk']",ye sir paloh calm use brother golkar wkwkwkwkwkwk nation inde full extraordinari drama wkwkwkwkwkwk,positive,0.9999991
Mon Apr 22 22:44:47 +0000 2024,golkar,Muchendi Ambil Formulir Pendaftaran Bakal Calon Bupati di Partai Golkar OKI - https://t.co/hFf3lO61pP https://t.co/7GmUFeC4P7,Muchendi took the registration form for prospective regents in the Golkar OKI party - https://t.co/hff3lo61pp https://t.co/7gmufec4p7,Muchendi took the registration form for prospective regents in the Golkar OKI party https t co hfflopp https t co gmufecp,muchendi took the registration form for prospective regents in the golkar oki party https t co hfflopp https t co gmufecp,muchendi took registration form prospective regents golkar oki party https co hfflopp https co gmufecp,"['muchendi', 'took', 'registration', 'form', 'prospective', 'regents', 'golkar', 'oki', 'party', 'https', 'co', 'hfflopp', 'https', 'co', 'gmufecp']","['muchendi', 'took', 'registr', 'form', 'prospect', 'regent', 'golkar', 'oki', 'parti', 'http', 'co', 'hfflopp', 'http', 'co', 'gmufecp']",muchendi took registr form prospect regent golkar oki parti http co hfflopp http co gmufecp,positive,1
Mon Apr 22 22:33:09 +0000 2024,golkar,Drs.Koni Ismail Siregar serahkan Berkas Formulir Pendaftaran Bacalon Walikota Ke DPC Partai Golkar Pematangsiantar https://t.co/V5mPibRJN7,Drs.Koni Ismail Siregar submits the registration form of the Mayor's Bacalon Registration Form to the Golkar Pematangsiantar Party DPC https://t.co/v5mprjn7,Drs Koni Ismail Siregar submits the registration form of the Mayor s Bacalon Registration Form to the Golkar Pematangsiantar Party DPC https t co vmprjn,drs koni ismail siregar submits the registration form of the mayor s bacalon registration form to the golkar pematangsiantar party dpc https t co vmprjn,drs koni ismail siregar submits registration form mayor bacalon registration form golkar pematangsiantar party dpc https co vmprjn,"['drs', 'koni', 'ismail', 'siregar', 'submits', 'registration', 'form', 'mayor', 'bacalon', 'registration', 'form', 'golkar', 'pematangsiantar', 'party', 'dpc', 'https', 'co', 'vmprjn']","['dr', 'koni', 'ismail', 'siregar', 'submit', 'registr', 'form', 'mayor', 'bacalon', 'registr', 'form', 'golkar', 'pematangsiantar', 'parti', 'dpc', 'http', 'co', 'vmprjn']",dr koni ismail siregar submit registr form mayor bacalon registr form golkar pematangsiantar parti dpc http co vmprjn,positive,1
Mon Apr 22 22:17:59 +0000 2024,golkar,ngapa banya berita label partai golkar de,why many news label news label Golkar de,why many news label news label Golkar de,why many news label news label golkar de,many news label news label golkar de,"['many', 'news', 'label', 'news', 'label', 'golkar', 'de']","['mani', 'news', 'label', 'news', 'label', 'golkar', 'de']",mani news label news label golkar de,positive,0.9999938
Mon Apr 22 21:55:18 +0000 2024,golkar,@Catatan_ali7 sama datengin rumah kades minta jatah terus ke petinggi di daerahnya Golkar PAN parpol pengusung 02 ,@Notes_ali7 and come to the village head asking for rations to continue to officials in their area Golkar PAN Polyterers supporting 02,and come to the village head asking for rations to continue to officials in their area Golkar PAN Polyterers supporting ,and come to the village head asking for rations to continue to officials in their area golkar pan polyterers supporting ,come village head asking rations continue officials area golkar pan polyterers supporting,"['come', 'village', 'head', 'asking', 'rations', 'continue', 'officials', 'area', 'golkar', 'pan', 'polyterers', 'supporting']","['come', 'villag', 'head', 'ask', 'ration', 'continu', 'offici', 'area', 'golkar', 'pan', 'polyter', 'support']",come villag head ask ration continu offici area golkar pan polyter support,negative,1.08E-08
Mon Apr 22 21:43:09 +0000 2024,golkar,Pilpres Sudah Usai! Mari Kita Berkolaborasi dan Bekerja Bersama Hadapi Tantangan Global Airlangga Hartarto Ketua Umum DPP Partai Golkar #golkar #golkarindonesia #airlanggahartarto #golkarpedia #pilpres #golkaronsosmed https://t.co/nIxF5CYsli,The presidential election is over!Let us collaborate and work together to face the global challenge of Airlangga Hartarto Chairman of the Golkar Party DPP #Golkar #Golkarindonesia #Airlanggahartarto #Golkarpedia #Pilpres #Golkaronsosmed https://t.co/nixf5Cysli,The presidential election is over Let us collaborate and work together to face the global challenge of Airlangga Hartarto Chairman of the Golkar Party DPP Golkar Golkarindonesia Airlanggahartarto Golkarpedia Pilpres Golkaronsosmed https t co nixfCysli,the presidential election is over let us collaborate and work together to face the global challenge of airlangga hartarto chairman of the golkar party dpp golkar golkarindonesia airlanggahartarto golkarpedia pilpres golkaronsosmed https t co nixfcysli,presidential election let us collaborate work together face global challenge airlangga hartarto chairman golkar party dpp golkar golkarindonesia airlanggahartarto golkarpedia pilpres golkaronsosmed https co nixfcysli,"['presidential', 'election', 'let', 'us', 'collaborate', 'work', 'together', 'face', 'global', 'challenge', 'airlangga', 'hartarto', 'chairman', 'golkar', 'party', 'dpp', 'golkar', 'golkarindonesia', 'airlanggahartarto', 'golkarpedia', 'pilpres', 'golkaronsosmed', 'https', 'co', 'nixfcysli']","['presidenti', 'elect', 'let', 'us', 'collabor', 'work', 'togeth', 'face', 'global', 'challeng', 'airlangga', 'hartarto', 'chairman', 'golkar', 'parti', 'dpp', 'golkar', 'golkarindonesia', 'airlanggahartarto', 'golkarpedia', 'pilpr', 'golkaronsosm', 'http', 'co', 'nixfcysli']",presidenti elect let us collabor work togeth face global challeng airlangga hartarto chairman golkar parti dpp golkar golkarindonesia airlanggahartarto golkarpedia pilpr golkaronsosm http co nixfcysli,positive,0.9999998
Mon Apr 22 20:50:05 +0000 2024,golkar,@yejunlead Realize that King Joko mau 'nyari2 partai' dengan ngekudeta oposisi dari dalam satu2. Demokrat udah Golkar bisa jadi. Tinggal PDIP jalannya ke Hasto ini keknya soalnya ada upaya kudeta politik ke Megawati,@yejunlead realize that king joko wants to 'find the party' with an opposition from one.Democrats already Golkar can be.Staying PDIP The way to Hasto is because there is a political coup attempt to Megawati,realize that king joko wants to find the party with an opposition from one Democrats already Golkar can be Staying PDIP The way to Hasto is because there is a political coup attempt to Megawati,realize that king joko wants to find the party with an opposition from one democrats already golkar can be staying pdip the way to hasto is because there is a political coup attempt to megawati,realize king joko wants find party opposition one democrats already golkar staying pdip way hasto political coup attempt megawati,"['realize', 'king', 'joko', 'wants', 'find', 'party', 'opposition', 'one', 'democrats', 'already', 'golkar', 'staying', 'pdip', 'way', 'hasto', 'political', 'coup', 'attempt', 'megawati']","['realiz', 'king', 'joko', 'want', 'find', 'parti', 'opposit', 'one', 'democrat', 'alreadi', 'golkar', 'stay', 'pdip', 'way', 'hasto', 'polit', 'coup', 'attempt', 'megawati']",realiz king joko want find parti opposit one democrat alreadi golkar stay pdip way hasto polit coup attempt megawati,positive,0.9999999
Mon Apr 22 20:35:31 +0000 2024,golkar,@Add1872 @henrysubiakto Zaman pak Harto anak² beliau juga aktif dipartai Golkar dan jadi ketum juga tapi beliau gak pernah melibatkan anaknya disistem pemerintahan. Anak dan menantunya gak ada yang jadi walikota atau gubernur. Padahal bisa saja kan beliau melakukan hal yg seperti sekarang terjadi.,@Add1872 @HenrySubiakto era Pak Harto his children were also active in Golkar Party and became Ketum too but he never involved his son in the government system.None of his son and son -in -law became Mayor or Governor.Even though he could have done something like now.,era Pak Harto his children were also active in Golkar Party and became Ketum too but he never involved his son in the government system None of his son and son in law became Mayor or Governor Even though he could have done something like now,era pak harto his children were also active in golkar party and became ketum too but he never involved his son in the government system none of his son and son in law became mayor or governor even though he could have done something like now,era harto children also active golkar party became ketum never involved son government system none son son law became mayor governor even though could done something like,"['era', 'harto', 'children', 'also', 'active', 'golkar', 'party', 'became', 'ketum', 'never', 'involved', 'son', 'government', 'system', 'none', 'son', 'son', 'law', 'became', 'mayor', 'governor', 'even', 'though', 'could', 'done', 'something', 'like']","['era', 'harto', 'children', 'also', 'activ', 'golkar', 'parti', 'becam', 'ketum', 'never', 'involv', 'son', 'govern', 'system', 'none', 'son', 'son', 'law', 'becam', 'mayor', 'governor', 'even', 'though', 'could', 'done', 'someth', 'like']",era harto children also activ golkar parti becam ketum never involv son govern system none son son law becam mayor governor even though could done someth like,positive,1
Mon Apr 22 20:27:21 +0000 2024,golkar,Kuning kuning kirain golkar taunya abis dari gultik,Yellow Yellow I think Golkar is after Gultik,Yellow Yellow I think Golkar is after Gultik,yellow yellow i think golkar is after gultik,yellow yellow think golkar gultik,"['yellow', 'yellow', 'think', 'golkar', 'gultik']","['yellow', 'yellow', 'think', 'golkar', 'gultik']",yellow yellow think golkar gultik,negative,0.002759505
Mon Apr 22 19:42:55 +0000 2024,golkar,Riyan Permana Putra sebut Bawaslu Bukittinggi Sudah Periksa Caleg Golkar Terduga Pelaku Dugaan Politik Uang https://t.co/MxhXbNHEmC,Riyan Permana Putra Call Bawaslu Bukittinggi has examined Golkar candidates suspected of alleged money politics https://t.co/mxhxbnhemc,Riyan Permana Putra Call Bawaslu Bukittinggi has examined Golkar candidates suspected of alleged money politics https t co mxhxbnhemc,riyan permana putra call bawaslu bukittinggi has examined golkar candidates suspected of alleged money politics https t co mxhxbnhemc,riyan permana putra call bawaslu bukittinggi examined golkar candidates suspected alleged money politics https co mxhxbnhemc,"['riyan', 'permana', 'putra', 'call', 'bawaslu', 'bukittinggi', 'examined', 'golkar', 'candidates', 'suspected', 'alleged', 'money', 'politics', 'https', 'co', 'mxhxbnhemc']","['riyan', 'permana', 'putra', 'call', 'bawaslu', 'bukittinggi', 'examin', 'golkar', 'candid', 'suspect', 'alleg', 'money', 'polit', 'http', 'co', 'mxhxbnhemc']",riyan permana putra call bawaslu bukittinggi examin golkar candid suspect alleg money polit http co mxhxbnhemc,positive,0.99999654
Mon Apr 22 14:59:00 +0000 2024,golkar,Edisi Kartini Partai Golkar: Sosok Hebat Ketua Umum IIPG Yanti Isfandiary #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/0KrGASt61v,Kartini Edition Golkar Party: Great figure of IIPG Chairman Yanti Isfandiary #airlangguhartarto #kuningkeren #prabowogibran #partaigolkar #golkarpedia https://t.co/0krgast61v,Kartini Edition Golkar Party Great figure of IIPG Chairman Yanti Isfandiary airlangguhartarto kuningkeren prabowogibran partaigolkar golkarpedia https t co krgastv,kartini edition golkar party great figure of iipg chairman yanti isfandiary airlangguhartarto kuningkeren prabowogibran partaigolkar golkarpedia https t co krgastv,kartini edition golkar party great figure iipg chairman yanti isfandiary airlangguhartarto kuningkeren prabowogibran partaigolkar golkarpedia https co krgastv,"['kartini', 'edition', 'golkar', 'party', 'great', 'figure', 'iipg', 'chairman', 'yanti', 'isfandiary', 'airlangguhartarto', 'kuningkeren', 'prabowogibran', 'partaigolkar', 'golkarpedia', 'https', 'co', 'krgastv']","['kartini', 'edit', 'golkar', 'parti', 'great', 'figur', 'iipg', 'chairman', 'yanti', 'isfandiari', 'airlangguhartarto', 'kuningkeren', 'prabowogibran', 'partaigolkar', 'golkarpedia', 'http', 'co', 'krgastv']",kartini edit golkar parti great figur iipg chairman yanti isfandiari airlangguhartarto kuningkeren prabowogibran partaigolkar golkarpedia http co krgastv,positive,0.99999887
Mon Apr 22 14:53:24 +0000 2024,golkar,Jelang Pilkada Dr Misnan Aljawi SH MH Daftar ke PDI-P dan Golkar https://t.co/kFvsM4ur7M,Ahead of the Pilkada Dr. Misnan Aljawi SH MH registered to PDI-P and Golkar https://t.co/kfvsm4ur7m,Ahead of the Pilkada Dr Misnan Aljawi SH MH registered to PDI P and Golkar https t co kfvsmurm,ahead of the pilkada dr misnan aljawi sh mh registered to pdi p and golkar https t co kfvsmurm,ahead pilkada misnan aljawi sh mh registered pdi p golkar https co kfvsmurm,"['ahead', 'pilkada', 'misnan', 'aljawi', 'sh', 'mh', 'registered', 'pdi', 'p', 'golkar', 'https', 'co', 'kfvsmurm']","['ahead', 'pilkada', 'misnan', 'aljawi', 'sh', 'mh', 'regist', 'pdi', 'p', 'golkar', 'http', 'co', 'kfvsmurm']",ahead pilkada misnan aljawi sh mh regist pdi p golkar http co kfvsmurm,negative,1.04E-05
Mon Apr 22 14:50:16 +0000 2024,golkar,@Fake_Inkshit Naskun golkar kah?,@Fake_inkshit naskun golkar?,naskun golkar,naskun golkar,naskun golkar,"['naskun', 'golkar']","['naskun', 'golkar']",naskun golkar,negative,0.008542966
Mon Apr 22 14:49:03 +0000 2024,golkar,Golkar baru akan berkomunikasi dengan parpol lain guna membangun koalisi saat tidak menemukan kader internal yang kuat. https://t.co/KD9Yij4sOY #Polhuk #AdadiKompas,Golkar will only communicate with other political parties to build a coalition when not finding strong internal cadres.https://t.co/kd9yij4soy #polhuk #adadikompas,Golkar will only communicate with other political parties to build a coalition when not finding strong internal cadres https t co kdyijsoy polhuk adadikompas,golkar will only communicate with other political parties to build a coalition when not finding strong internal cadres https t co kdyijsoy polhuk adadikompas,golkar communicate political parties build coalition finding strong internal cadres https co kdyijsoy polhuk adadikompas,"['golkar', 'communicate', 'political', 'parties', 'build', 'coalition', 'finding', 'strong', 'internal', 'cadres', 'https', 'co', 'kdyijsoy', 'polhuk', 'adadikompas']","['golkar', 'commun', 'polit', 'parti', 'build', 'coalit', 'find', 'strong', 'intern', 'cadr', 'http', 'co', 'kdyijsoy', 'polhuk', 'adadikompa']",golkar commun polit parti build coalit find strong intern cadr http co kdyijsoy polhuk adadikompa,positive,0.9999482
Mon Apr 22 14:49:03 +0000 2024,golkar,Golkar baru akan berkomunikasi dengan parpol lain guna membangun koalisi saat tidak menemukan kader internal yang kuat. https://t.co/2sa1ieDkq5 #Polhuk #AdadiKompas,Golkar will only communicate with other political parties to build a coalition when not finding strong internal cadres.https://t.co/2a1iedkq5 #polhuk #adadikompas,Golkar will only communicate with other political parties to build a coalition when not finding strong internal cadres https t co aiedkq polhuk adadikompas,golkar will only communicate with other political parties to build a coalition when not finding strong internal cadres https t co aiedkq polhuk adadikompas,golkar communicate political parties build coalition finding strong internal cadres https co aiedkq polhuk adadikompas,"['golkar', 'communicate', 'political', 'parties', 'build', 'coalition', 'finding', 'strong', 'internal', 'cadres', 'https', 'co', 'aiedkq', 'polhuk', 'adadikompas']","['golkar', 'commun', 'polit', 'parti', 'build', 'coalit', 'find', 'strong', 'intern', 'cadr', 'http', 'co', 'aiedkq', 'polhuk', 'adadikompa']",golkar commun polit parti build coalit find strong intern cadr http co aiedkq polhuk adadikompa,positive,0.9998604
Mon Apr 22 14:46:23 +0000 2024,golkar,@unilubis Ketum Golkar? ,@unilubis Ketum Golkar?,Ketum Golkar,ketum golkar,ketum golkar,"['ketum', 'golkar']","['ketum', 'golkar']",ketum golkar,positive,0.9998653
Mon Apr 22 14:42:02 +0000 2024,golkar,@1HandeDelisii @izzanuli2 @gibran_tweet @prabowo @Gerindra @golkar_id @NadiaSher23 @shabirun_husnum @vanc1Bozz Sudah jelas yang dimohonkan 01 dan 03 salah alamat,@1handededelisiii @izzanuli2 @gibran_tweet @prabowo @gerindra @golkar_id @nadias323 @shabirun_husnum @vanc1bozz is clearly requested 01 and 03 wrong address,is clearly requested  and  wrong address,is clearly requested  and  wrong address,clearly requested wrong address,"['clearly', 'requested', 'wrong', 'address']","['clearli', 'request', 'wrong', 'address']",clearli request wrong address,positive,1
Mon Apr 22 14:40:47 +0000 2024,golkar,ketutupan khodam bendera golkar kah,the closure of the Golkar flag khodam,the closure of the Golkar flag khodam,the closure of the golkar flag khodam,closure golkar flag khodam,"['closure', 'golkar', 'flag', 'khodam']","['closur', 'golkar', 'flag', 'khodam']",closur golkar flag khodam,positive,1
Mon Apr 22 14:40:09 +0000 2024,golkar,Hobi Lari Politisi Golkar Misbakhun Capai Finis di London Marathon 2024 https://t.co/9FYgdm289S,Golkar politician hobby of Misbakhun's politician tired finish in the London Marathon 2024 https://t.co/9fygdm289s,Golkar politician hobby of Misbakhun s politician tired finish in the London Marathon  https t co fygdms,golkar politician hobby of misbakhun s politician tired finish in the london marathon  https t co fygdms,golkar politician hobby misbakhun politician tired finish london marathon https co fygdms,"['golkar', 'politician', 'hobby', 'misbakhun', 'politician', 'tired', 'finish', 'london', 'marathon', 'https', 'co', 'fygdms']","['golkar', 'politician', 'hobbi', 'misbakhun', 'politician', 'tire', 'finish', 'london', 'marathon', 'http', 'co', 'fygdm']",golkar politician hobbi misbakhun politician tire finish london marathon http co fygdm,negative,0.002059257
Mon Apr 22 14:13:55 +0000 2024,golkar,Dina Hidayana: Antisipasi Gejolak Geopolitik dan Climate Change Prioritaskan Bangun Food Bunker https://t.co/wSkRnWuo8z #golkarpedia #golkar #partaigolkar #dinahidayana https://t.co/YfDuYxtnoC,Dina Hidayana: Anticipate Geopolitical turmoil and Climate Change Prioritizing Building Food Bunker https://t.co/wskrnwuo8z #golkarpedia #golkar #partaigolkar #dinahidayana https://t.co/yfduyxtnoc,Dina Hidayana Anticipate Geopolitical turmoil and Climate Change Prioritizing Building Food Bunker https t co wskrnwuoz golkarpedia golkar partaigolkar dinahidayana https t co yfduyxtnoc,dina hidayana anticipate geopolitical turmoil and climate change prioritizing building food bunker https t co wskrnwuoz golkarpedia golkar partaigolkar dinahidayana https t co yfduyxtnoc,dina hidayana anticipate geopolitical turmoil climate change prioritizing building food bunker https co wskrnwuoz golkarpedia golkar partaigolkar dinahidayana https co yfduyxtnoc,"['dina', 'hidayana', 'anticipate', 'geopolitical', 'turmoil', 'climate', 'change', 'prioritizing', 'building', 'food', 'bunker', 'https', 'co', 'wskrnwuoz', 'golkarpedia', 'golkar', 'partaigolkar', 'dinahidayana', 'https', 'co', 'yfduyxtnoc']","['dina', 'hidayana', 'anticip', 'geopolit', 'turmoil', 'climat', 'chang', 'priorit', 'build', 'food', 'bunker', 'http', 'co', 'wskrnwuoz', 'golkarpedia', 'golkar', 'partaigolkar', 'dinahidayana', 'http', 'co', 'yfduyxtnoc']",dina hidayana anticip geopolit turmoil climat chang priorit build food bunker http co wskrnwuoz golkarpedia golkar partaigolkar dinahidayana http co yfduyxtnoc,positive,0.99999946
Mon Apr 22 14:13:47 +0000 2024,golkar,Abisai Rollo Gandeng Rustan Saru Maju Pilkada Kota Jayapura Dari Partai Golkar https://t.co/pD6yOICzrk #partaigolkar #golkarpedia #airlanggahartarto #kuningkeren #golkarindonesia https://t.co/Yvl0fJClW7,Abisai Rollo Cooperated Rustan Saru Forward Jayapura City Pilkada from the Golkar Party https://t.co/pd6yoiczrk #partaigolkar #golkarpedia #airlangguangarto #kuningkeren #golkarindonesia https://t.co/yvl0fjclw7,Abisai Rollo Cooperated Rustan Saru Forward Jayapura City Pilkada from the Golkar Party https t co pdyoiczrk partaigolkar golkarpedia airlangguangarto kuningkeren golkarindonesia https t co yvlfjclw,abisai rollo cooperated rustan saru forward jayapura city pilkada from the golkar party https t co pdyoiczrk partaigolkar golkarpedia airlangguangarto kuningkeren golkarindonesia https t co yvlfjclw,abisai rollo cooperated rustan saru forward jayapura city pilkada golkar party https co pdyoiczrk partaigolkar golkarpedia airlangguangarto kuningkeren golkarindonesia https co yvlfjclw,"['abisai', 'rollo', 'cooperated', 'rustan', 'saru', 'forward', 'jayapura', 'city', 'pilkada', 'golkar', 'party', 'https', 'co', 'pdyoiczrk', 'partaigolkar', 'golkarpedia', 'airlangguangarto', 'kuningkeren', 'golkarindonesia', 'https', 'co', 'yvlfjclw']","['abisai', 'rollo', 'cooper', 'rustan', 'saru', 'forward', 'jayapura', 'citi', 'pilkada', 'golkar', 'parti', 'http', 'co', 'pdyoiczrk', 'partaigolkar', 'golkarpedia', 'airlangguangarto', 'kuningkeren', 'golkarindonesia', 'http', 'co', 'yvlfjclw']",abisai rollo cooper rustan saru forward jayapura citi pilkada golkar parti http co pdyoiczrk partaigolkar golkarpedia airlangguangarto kuningkeren golkarindonesia http co yvlfjclw,positive,0.99870294
Mon Apr 22 14:07:00 +0000 2024,golkar,@raiaqso_ pratikno golkar,@raiaqso_ Pratikno Golkar,Pratikno Golkar,pratikno golkar,pratikno golkar,"['pratikno', 'golkar']","['pratikno', 'golkar']",pratikno golkar,negative,0.00598039
Mon Apr 22 13:56:04 +0000 2024,golkar,@BlueNeo81 Gmn mau kelar bro apa dia mau ajak fraksi golkar dan Pan menyelesaikan draft RUUPAK nya skrg? ,@Blueneo81 how do you want to finish bro do he want to invite the Golkar faction and PAN to finish the draft ruupak now?,how do you want to finish bro do he want to invite the Golkar faction and PAN to finish the draft ruupak now,how do you want to finish bro do he want to invite the golkar faction and pan to finish the draft ruupak now,want finish bro want invite golkar faction pan finish draft ruupak,"['want', 'finish', 'bro', 'want', 'invite', 'golkar', 'faction', 'pan', 'finish', 'draft', 'ruupak']","['want', 'finish', 'bro', 'want', 'invit', 'golkar', 'faction', 'pan', 'finish', 'draft', 'ruupak']",want finish bro want invit golkar faction pan finish draft ruupak,negative,0.001189159
