created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Fri May 03 13:51:13 +0000 2024,ppp,Paulus Henuk Bacabup Potensial Dapat Dukungan Prioritas dari PPP Golkar dan Gelora di Rote Ndao https://t.co/3QDmWbgBfa FaktaHukumNTT https://t.co/YbVPjhUvH2,Paulus Henuk Bacabup Potential to get priority support from PPP Golkar and Gelora at Rote Ndao https://t.co/3qdmwbgbfa factoring https://t.co/ybvpjhuvh2,Paulus Henuk Bacabup Potential to get priority support from PPP Golkar and Gelora at Rote Ndao https t co qdmwbgbfa factoring https t co ybvpjhuvh,paulus henuk bacabup potential to get priority support from ppp golkar and gelora at rote ndao https t co qdmwbgbfa factoring https t co ybvpjhuvh,paulus henuk bacabup potential get priority support ppp golkar gelora rote ndao https co qdmwbgbfa factoring https co ybvpjhuvh,"['paulus', 'henuk', 'bacabup', 'potential', 'get', 'priority', 'support', 'ppp', 'golkar', 'gelora', 'rote', 'ndao', 'https', 'co', 'qdmwbgbfa', 'factoring', 'https', 'co', 'ybvpjhuvh']","['paulu', 'henuk', 'bacabup', 'potenti', 'get', 'prioriti', 'support', 'ppp', 'golkar', 'gelora', 'rote', 'ndao', 'http', 'co', 'qdmwbgbfa', 'factor', 'http', 'co', 'ybvpjhuvh']",paulu henuk bacabup potenti get prioriti support ppp golkar gelora rote ndao http co qdmwbgbfa factor http co ybvpjhuvh,positive,1
Fri May 03 13:50:45 +0000 2024,ppp,@shoutgun_ ppp rep tapi pasti lu bohonk cih,"@shoutgun_ ppp rep, but surely you will be",ppp rep but surely you will be,ppp rep but surely you will be,ppp rep surely,"['ppp', 'rep', 'surely']","['ppp', 'rep', 'sure']",ppp rep sure,positive,0.9491219
Fri May 03 13:45:52 +0000 2024,ppp,Edit graphics sampai jalan nampak macam kaca,Edit graphics until the road looks like a glass,Edit graphics until the road looks like a glass,edit graphics until the road looks like a glass,edit graphics road looks like glass,"['edit', 'graphics', 'road', 'looks', 'like', 'glass']","['edit', 'graphic', 'road', 'look', 'like', 'glass']",edit graphic road look like glass,positive,1
Fri May 03 13:41:41 +0000 2024,ppp,@alisyarief PPP kena bumerang setuju PT 4 % makan tuh 4 %,@AlISYARIEF PPP Benched Boomerang Agree Pt 4 % Eat 4 %,PPP Benched Boomerang Agree Pt  Eat ,ppp benched boomerang agree pt  eat ,ppp benched boomerang agree pt eat,"['ppp', 'benched', 'boomerang', 'agree', 'pt', 'eat']","['ppp', 'bench', 'boomerang', 'agre', 'pt', 'eat']",ppp bench boomerang agre pt eat,positive,0.99974906
Fri May 03 13:41:19 +0000 2024,ppp,awalnya tuh aku nolak :ppp cmn AKHIRNYA AKU TERIMA HOHO terimakasii ya Allah sdh di kelilingi org org baik ,"At first I refused: Ppp cmn finally I received hoho tested O Allah, already surrounded by people",At first I refused Ppp cmn finally I received hoho tested O Allah already surrounded by people,at first i refused ppp cmn finally i received hoho tested o allah already surrounded by people,first refused ppp cmn finally received hoho tested allah already surrounded people,"['first', 'refused', 'ppp', 'cmn', 'finally', 'received', 'hoho', 'tested', 'allah', 'already', 'surrounded', 'people']","['first', 'refus', 'ppp', 'cmn', 'final', 'receiv', 'hoho', 'test', 'allah', 'alreadi', 'surround', 'peopl']",first refus ppp cmn final receiv hoho test allah alreadi surround peopl,positive,0.9999951
Fri May 03 13:36:39 +0000 2024,ppp,Bacot makanya kerja yang bener kayak @PKSejahtera Partai dari tahun 1973 tapi kesalip sama partai yang lebih muda. Perolehan suara PKS bisa meningkat karena lebih keliatan pemikirannya yang pro rakyat dibanding PPP. Tapi ga tau nih PKS tahun ini gimana takut kecewa,"Bacot, so work is really like @pksejahtera party from 1973 but overtaken with a younger party.PKS votes can increase because it looks more pro -people thinking than PPP.But I don't know this year's PKS, how are you afraid of being disappointed",Bacot so work is really likeparty from  but overtaken with a younger party PKS votes can increase because it looks more pro people thinking than PPP But I don t know this year s PKS how are you afraid of being disappointed,bacot so work is really likeparty from  but overtaken with a younger party pks votes can increase because it looks more pro people thinking than ppp but i don t know this year s pks how are you afraid of being disappointed,bacot work really likeparty overtaken younger party pks votes increase looks pro people thinking ppp know year pks afraid disappointed,"['bacot', 'work', 'really', 'likeparty', 'overtaken', 'younger', 'party', 'pks', 'votes', 'increase', 'looks', 'pro', 'people', 'thinking', 'ppp', 'know', 'year', 'pks', 'afraid', 'disappointed']","['bacot', 'work', 'realli', 'likeparti', 'overtaken', 'younger', 'parti', 'pk', 'vote', 'increas', 'look', 'pro', 'peopl', 'think', 'ppp', 'know', 'year', 'pk', 'afraid', 'disappoint']",bacot work realli likeparti overtaken younger parti pk vote increas look pro peopl think ppp know year pk afraid disappoint,positive,0.99978614
Fri May 03 13:25:09 +0000 2024,ppp,@DeemasPermana Baru tahu ternyata PPP tidak lolos ..,@Deemasmana just found out that PPP did not pass ..,just found out that PPP did not pass,just found out that ppp did not pass,found ppp pass,"['found', 'ppp', 'pass']","['found', 'ppp', 'pass']",found ppp pass,negative,0.18322925
Fri May 03 13:22:02 +0000 2024,ppp,@BWFScore kemarin liu ou kalah keknya karena gak main placing kek fajar kalau adu defence ya menang dik korea . btw tumben bagus strategi nya bagus biasanya blunder. Gimana jar enak kan punya partner gak erroran? Wkwkwk,@Bwfscore yesterday Liu Ou lost his kek because he did not play placing dawn if the Defense battle won Dik Korea.Btw tumben good strategy is usually a blunder.How does the jar have a good partner not erraoran?Hahaha,yesterday Liu Ou lost his kek because he did not play placing dawn if the Defense battle won Dik Korea Btw tumben good strategy is usually a blunder How does the jar have a good partner not erraoran Hahaha,yesterday liu ou lost his kek because he did not play placing dawn if the defense battle won dik korea btw tumben good strategy is usually a blunder how does the jar have a good partner not erraoran hahaha,yesterday liu ou lost play placing dawn defense battle dik korea btw tumben good strategy usually blunder jar good partner erraoran hahaha,"['yesterday', 'liu', 'ou', 'lost', 'play', 'placing', 'dawn', 'defense', 'battle', 'dik', 'korea', 'btw', 'tumben', 'good', 'strategy', 'usually', 'blunder', 'jar', 'good', 'partner', 'erraoran', 'hahaha']","['yesterday', 'liu', 'ou', 'lost', 'play', 'place', 'dawn', 'defens', 'battl', 'dik', 'korea', 'btw', 'tumben', 'good', 'strategi', 'usual', 'blunder', 'jar', 'good', 'partner', 'erraoran', 'hahaha']",yesterday liu ou lost play place dawn defens battl dik korea btw tumben good strategi usual blunder jar good partner erraoran hahaha,positive,1
Fri May 03 13:17:27 +0000 2024,ppp,@democrazymedia Mungkin akan ke partai Gelora PSI atau.. bikin partai sendiri. Aku usul bikin partai PPP (partai plonga-plongo) aja gimana..?,@democrazymedia may go to the PSI Gelora Party or ... make your own party.I propose to make the PPP (Plonga-Plongo Party) party?,may go to the PSI Gelora Party or make your own party I propose to make the PPP Plonga Plongo Party party,may go to the psi gelora party or make your own party i propose to make the ppp plonga plongo party party,may go psi gelora party make party propose make ppp plonga plongo party party,"['may', 'go', 'psi', 'gelora', 'party', 'make', 'party', 'propose', 'make', 'ppp', 'plonga', 'plongo', 'party', 'party']","['may', 'go', 'psi', 'gelora', 'parti', 'make', 'parti', 'propos', 'make', 'ppp', 'plonga', 'plongo', 'parti', 'parti']",may go psi gelora parti make parti propos make ppp plonga plongo parti parti,negative,0.000174029
Fri May 03 13:14:21 +0000 2024,ppp,@kiyaachi Kelakuan A ini emang bengek orang yg ber PPP tuh pc beliau nih potekan yg berPPP :'v agak laen memang xixixii,@kiyaaachi behavior A is really a whispering person,behavior A is really a whispering person,behavior a is really a whispering person,behavior really whispering person,"['behavior', 'really', 'whispering', 'person']","['behavior', 'realli', 'whisper', 'person']",behavior realli whisper person,positive,0.9999978
Fri May 03 13:13:01 +0000 2024,ppp,@touqeerrehman09 @ssgviews Lanat hoo pdm ppp mqm asim munir ig Punjab usman par,@touqeerrehman09 @ssgviews lanat hoo pdm ppp mqm asim munir ig punjab usman par,lanat hoo pdm ppp mqm asim munir ig punjab usman par,lanat hoo pdm ppp mqm asim munir ig punjab usman par,lanat hoo pdm ppp mqm asim munir ig punjab usman par,"['lanat', 'hoo', 'pdm', 'ppp', 'mqm', 'asim', 'munir', 'ig', 'punjab', 'usman', 'par']","['lanat', 'hoo', 'pdm', 'ppp', 'mqm', 'asim', 'munir', 'ig', 'punjab', 'usman', 'par']",lanat hoo pdm ppp mqm asim munir ig punjab usman par,positive,0.9999998
Fri May 03 13:10:46 +0000 2024,ppp,lg pengin jajan jajan barang imut_____t tp gamau beli di shopee krn bosEEEN maunya yg lgsg sampe huff knp di sekolah gaada yg jual barang imutyah apa aku coba jualan gantungan kunci rajut??? atau ngga boneka rajut hihi imut ngga sih:ppp tp maless huhu aku blm jago ngerajut jugaaa,"I want to snack cute snacks________t but I don't have to buy it at Shopee because Boseeen wants the lgsg until the huff at the school is not selling cute items, do I try to sell knit key chains ???or not a knitted doll hihi cute or not: ppp but maless huhu I haven't been good at knitting too",I want to snack cute snacks t but I don t have to buy it at Shopee because Boseeen wants the lgsg until the huff at the school is not selling cute items do I try to sell knit key chains or not a knitted doll hihi cute or not ppp but maless huhu I haven t been good at knitting too,i want to snack cute snacks t but i don t have to buy it at shopee because boseeen wants the lgsg until the huff at the school is not selling cute items do i try to sell knit key chains or not a knitted doll hihi cute or not ppp but maless huhu i haven t been good at knitting too,want snack cute snacks buy shopee boseeen wants lgsg huff school selling cute items try sell knit key chains knitted doll hihi cute ppp maless huhu good knitting,"['want', 'snack', 'cute', 'snacks', 'buy', 'shopee', 'boseeen', 'wants', 'lgsg', 'huff', 'school', 'selling', 'cute', 'items', 'try', 'sell', 'knit', 'key', 'chains', 'knitted', 'doll', 'hihi', 'cute', 'ppp', 'maless', 'huhu', 'good', 'knitting']","['want', 'snack', 'cute', 'snack', 'buy', 'shope', 'boseeen', 'want', 'lgsg', 'huff', 'school', 'sell', 'cute', 'item', 'tri', 'sell', 'knit', 'key', 'chain', 'knit', 'doll', 'hihi', 'cute', 'ppp', 'maless', 'huhu', 'good', 'knit']",want snack cute snack buy shope boseeen want lgsg huff school sell cute item tri sell knit key chain knit doll hihi cute ppp maless huhu good knit,negative,0.000103775
Fri May 03 13:03:04 +0000 2024,ppp,@mianjunaid631 Ya kyaa je ppp kpk or Panjab ma Dano garnver lay ge kyaa,@mianjunaid631 yes kyaa je ppp KPK or Panjab Ma Dano Garnver Lay Ge Kyaa,yes kyaa je ppp KPK or Panjab Ma Dano Garnver Lay Ge Kyaa,yes kyaa je ppp kpk or panjab ma dano garnver lay ge kyaa,yes kyaa je ppp kpk panjab dano garnver lay ge kyaa,"['yes', 'kyaa', 'je', 'ppp', 'kpk', 'panjab', 'dano', 'garnver', 'lay', 'ge', 'kyaa']","['ye', 'kyaa', 'je', 'ppp', 'kpk', 'panjab', 'dano', 'garnver', 'lay', 'ge', 'kyaa']",ye kyaa je ppp kpk panjab dano garnver lay ge kyaa,negative,0.000823548
Fri May 03 12:57:56 +0000 2024,ppp,@iHwangYejii ppp info sneak peak apa aja yg keluar pliz,@ihwangyejii ppp Sneak peak info that comes out of PLIZ,ppp Sneak peak info that comes out of PLIZ,ppp sneak peak info that comes out of pliz,ppp sneak peak info comes pliz,"['ppp', 'sneak', 'peak', 'info', 'comes', 'pliz']","['ppp', 'sneak', 'peak', 'info', 'come', 'pliz']",ppp sneak peak info come pliz,negative,3.08E-07
Fri May 03 12:57:31 +0000 2024,ppp,ppp ayo seru seruan kaya dulu lagiii,ppp let's exclaim the exclamation of the rich first,ppp let s exclaim the exclamation of the rich first,ppp let s exclaim the exclamation of the rich first,ppp let exclaim exclamation rich first,"['ppp', 'let', 'exclaim', 'exclamation', 'rich', 'first']","['ppp', 'let', 'exclaim', 'exclam', 'rich', 'first']",ppp let exclaim exclam rich first,negative,0.001682175
Fri May 03 12:57:13 +0000 2024,ppp,Agak kaget ajay,A little surprised,A little surprised,a little surprised,little surprised,"['little', 'surprised']","['littl', 'surpris']",littl surpris,negative,0.000331129
Fri May 03 12:52:46 +0000 2024,ppp,@BAIFERNgaze Phi kalau ada bola bekel match ppp aku please.,@Baiferngaze phi if there is a ball bekel match ppp I please.,phi if there is a ball bekel match ppp I please,phi if there is a ball bekel match ppp i please,phi ball bekel match ppp please,"['phi', 'ball', 'bekel', 'match', 'ppp', 'please']","['phi', 'ball', 'bekel', 'match', 'ppp', 'pleas']",phi ball bekel match ppp pleas,negative,6.91E-06
Fri May 03 12:52:37 +0000 2024,ppp,#PPP #Abdya #CalonBupati #CalonWakilBupati DPC PPP Kabupaten Aceh Barat Daya (Abdya) buka pendaftaran calon bupati (cabup) dan calon wakil bupati (cawabup) Abdya https://t.co/poJbQ8Fcty via @tribunnews,#Ppp #abdya #calonbupati #calonwakilbupati dpc ppp southwest Aceh Regency (Abdya) opens registration of candidates for Regent (Cabup) and Candidate Deputy Regent (Cawabup) Abdya https://t.co/POJBQ8FCTY via @tribunnews,Ppp abdya calonbupati calonwakilbupati dpc ppp southwest Aceh Regency Abdya opens registration of candidates for Regent Cabup and Candidate Deputy Regent Cawabup Abdya https t co POJBQFCTY via,ppp abdya calonbupati calonwakilbupati dpc ppp southwest aceh regency abdya opens registration of candidates for regent cabup and candidate deputy regent cawabup abdya https t co pojbqfcty via,ppp abdya calonbupati calonwakilbupati dpc ppp southwest aceh regency abdya opens registration candidates regent cabup candidate deputy regent cawabup abdya https co pojbqfcty via,"['ppp', 'abdya', 'calonbupati', 'calonwakilbupati', 'dpc', 'ppp', 'southwest', 'aceh', 'regency', 'abdya', 'opens', 'registration', 'candidates', 'regent', 'cabup', 'candidate', 'deputy', 'regent', 'cawabup', 'abdya', 'https', 'co', 'pojbqfcty', 'via']","['ppp', 'abdya', 'calonbupati', 'calonwakilbupati', 'dpc', 'ppp', 'southwest', 'aceh', 'regenc', 'abdya', 'open', 'registr', 'candid', 'regent', 'cabup', 'candid', 'deputi', 'regent', 'cawabup', 'abdya', 'http', 'co', 'pojbqfcti', 'via']",ppp abdya calonbupati calonwakilbupati dpc ppp southwest aceh regenc abdya open registr candid regent cabup candid deputi regent cawabup abdya http co pojbqfcti via,positive,0.9999943
Fri May 03 12:51:37 +0000 2024,ppp,Pak-China Dosti Zindabad Ye dosti chand tak puhnch gae Alhamdoliah!,Pak-China Dosti Zindabad Ye Dosti Chand Tak Puhnch Gae Alhamdoliah!,Pak China Dosti Zindabad Ye Dosti Chand Tak Puhnch Gae Alhamdoliah,pak china dosti zindabad ye dosti chand tak puhnch gae alhamdoliah,china dosti zindabad ye dosti chand puhnch gae alhamdoliah,"['china', 'dosti', 'zindabad', 'ye', 'dosti', 'chand', 'puhnch', 'gae', 'alhamdoliah']","['china', 'dosti', 'zindabad', 'ye', 'dosti', 'chand', 'puhnch', 'gae', 'alhamdoliah']",china dosti zindabad ye dosti chand puhnch gae alhamdoliah,negative,0.002142106
Fri May 03 12:51:17 +0000 2024,ppp,ppp. tutor biar cpt pup,PPP.tutor so that cpt pup,PPP tutor so that cpt pup,ppp tutor so that cpt pup,ppp tutor cpt pup,"['ppp', 'tutor', 'cpt', 'pup']","['ppp', 'tutor', 'cpt', 'pup']",ppp tutor cpt pup,positive,0.9995043
Fri May 03 12:48:06 +0000 2024,ppp,@besbulan PPP ANGKUT AK PREN,@Besbulan PPP Transport Ak Pren,PPP Transport Ak Pren,ppp transport ak pren,ppp transport ak pren,"['ppp', 'transport', 'ak', 'pren']","['ppp', 'transport', 'ak', 'pren']",ppp transport ak pren,positive,0.9981856
Fri May 03 12:44:58 +0000 2024,ppp,ppp @ irzan sini kakak temenin ,ppp @ irzan here sister friends,pppirzan here sister friends,pppirzan here sister friends,pppirzan sister friends,"['pppirzan', 'sister', 'friends']","['pppirzan', 'sister', 'friend']",pppirzan sister friend,negative,0.000139138
Fri May 03 12:44:31 +0000 2024,ppp,PPP Jepara Sayangkan Pendaftaran Ibnu Hajar ke Penjaringan di Parpol Lain https://t.co/tt7fAX0y4Z,PPP Jepara regret registration Ibnu Hajar to Penjaringan in other political parties https://t.co/tt7fax0y4z,PPP Jepara regret registration Ibnu Hajar to Penjaringan in other political parties https t co ttfaxyz,ppp jepara regret registration ibnu hajar to penjaringan in other political parties https t co ttfaxyz,ppp jepara regret registration ibnu hajar penjaringan political parties https co ttfaxyz,"['ppp', 'jepara', 'regret', 'registration', 'ibnu', 'hajar', 'penjaringan', 'political', 'parties', 'https', 'co', 'ttfaxyz']","['ppp', 'jepara', 'regret', 'registr', 'ibnu', 'hajar', 'penjaringan', 'polit', 'parti', 'http', 'co', 'ttfaxyz']",ppp jepara regret registr ibnu hajar penjaringan polit parti http co ttfaxyz,positive,0.9999677
Fri May 03 12:44:00 +0000 2024,ppp,SZABIST Junior School Larkana https://t.co/VIdFafX7fX,Szabist Junior School Laranana https://t.co/vidfafx7fx,Szabist Junior School Laranana https t co vidfafxfx,szabist junior school laranana https t co vidfafxfx,szabist junior school laranana https co vidfafxfx,"['szabist', 'junior', 'school', 'laranana', 'https', 'co', 'vidfafxfx']","['szabist', 'junior', 'school', 'laranana', 'http', 'co', 'vidfafxfx']",szabist junior school laranana http co vidfafxfx,positive,0.99999785
Fri May 03 12:43:03 +0000 2024,ppp,@tanyarlfes Miss Mega Bintang??? Ini tu acara para pendukung Megawati yang kecewa sama PDI trus nyoblos PPP kah?,@tanyarlfes miss mega star ???This is the event of Megawati supporters who are disappointed with PDI then voted in PPP?,miss mega star This is the event of Megawati supporters who are disappointed with PDI then voted in PPP,miss mega star this is the event of megawati supporters who are disappointed with pdi then voted in ppp,miss mega star event megawati supporters disappointed pdi voted ppp,"['miss', 'mega', 'star', 'event', 'megawati', 'supporters', 'disappointed', 'pdi', 'voted', 'ppp']","['miss', 'mega', 'star', 'event', 'megawati', 'support', 'disappoint', 'pdi', 'vote', 'ppp']",miss mega star event megawati support disappoint pdi vote ppp,positive,1
Fri May 03 12:38:37 +0000 2024,ppp,3 jamatain matlab Noon leg PPP Company,3 Jamatain Matlab Noon Leg Ppp Company, Jamatain Matlab Noon Leg Ppp Company, jamatain matlab noon leg ppp company,jamatain matlab noon leg ppp company,"['jamatain', 'matlab', 'noon', 'leg', 'ppp', 'company']","['jamatain', 'matlab', 'noon', 'leg', 'ppp', 'compani']",jamatain matlab noon leg ppp compani,positive,1
Fri May 03 12:36:44 +0000 2024,ppp,@wnohee wonhee pas lagi latian di r u next pake lagu ditto juga apa ngga?? :ppp BENER KAAAH? please ss bukti kalo masih dengerin ditto di jam 21.36 malam ini yaaa? kalp bohong aku ambekin sebulaaaan!,"@WNOHEE WONHEE when I was practicing on Runext using Ditto's song or not ??: PPP is right?Please ss proof if you still listen to Ditto at 21.36 tonight huh?if it's a lie, I'm ambiekin!",WONHEE when I was practicing on Runext using Ditto s song or not PPP is right Please ss proof if you still listen to Ditto at   tonight huh if it s a lie I m ambiekin,wonhee when i was practicing on runext using ditto s song or not ppp is right please ss proof if you still listen to ditto at   tonight huh if it s a lie i m ambiekin,wonhee practicing runext using ditto song ppp right please ss proof still listen ditto tonight huh lie ambiekin,"['wonhee', 'practicing', 'runext', 'using', 'ditto', 'song', 'ppp', 'right', 'please', 'ss', 'proof', 'still', 'listen', 'ditto', 'tonight', 'huh', 'lie', 'ambiekin']","['wonhe', 'practic', 'runext', 'use', 'ditto', 'song', 'ppp', 'right', 'pleas', 'ss', 'proof', 'still', 'listen', 'ditto', 'tonight', 'huh', 'lie', 'ambiekin']",wonhe practic runext use ditto song ppp right pleas ss proof still listen ditto tonight huh lie ambiekin,negative,0.006183592
Fri May 03 12:34:08 +0000 2024,ppp,MQM delegation meets President Asif Ali Zardari Muttahida Qaumi Movement Pakistan (MQM-P) delegation led by Federal Minister Dr Khalid Maqbool Siddiqui called on President Asif Ali Zardari here at CM House #AwazEnglish #AsifAliZardari #MQM #PPP https://t.co/8Nm66KzUJ0,MQM Delegation Meets President Asif Ali Zardari Muttahida Qaumi Movement Pakistan (MQM-P) Delegation Led by Federal Minister Dr. Khalid Maqbool Siddiqui Called on President Asif Ali Zardari here at cm house #awazenglish #asifalizardari/8NM66KZUJ0,MQM Delegation Meets President Asif Ali Zardari Muttahida Qaumi Movement Pakistan MQM P Delegation Led by Federal Minister Dr Khalid Maqbool Siddiqui Called on President Asif Ali Zardari here at cm house awazenglish asifalizardari NMKZUJ,mqm delegation meets president asif ali zardari muttahida qaumi movement pakistan mqm p delegation led by federal minister dr khalid maqbool siddiqui called on president asif ali zardari here at cm house awazenglish asifalizardari nmkzuj,mqm delegation meets president asif ali zardari muttahida qaumi movement pakistan mqm p delegation led federal minister khalid maqbool siddiqui called president asif ali zardari cm house awazenglish asifalizardari nmkzuj,"['mqm', 'delegation', 'meets', 'president', 'asif', 'ali', 'zardari', 'muttahida', 'qaumi', 'movement', 'pakistan', 'mqm', 'p', 'delegation', 'led', 'federal', 'minister', 'khalid', 'maqbool', 'siddiqui', 'called', 'president', 'asif', 'ali', 'zardari', 'cm', 'house', 'awazenglish', 'asifalizardari', 'nmkzuj']","['mqm', 'deleg', 'meet', 'presid', 'asif', 'ali', 'zardari', 'muttahida', 'qaumi', 'movement', 'pakistan', 'mqm', 'p', 'deleg', 'led', 'feder', 'minist', 'khalid', 'maqbool', 'siddiqui', 'call', 'presid', 'asif', 'ali', 'zardari', 'cm', 'hous', 'awazenglish', 'asifalizardari', 'nmkzuj']",mqm deleg meet presid asif ali zardari muttahida qaumi movement pakistan mqm p deleg led feder minist khalid maqbool siddiqui call presid asif ali zardari cm hous awazenglish asifalizardari nmkzuj,positive,0.99999994
Fri May 03 12:33:14 +0000 2024,ppp,@mairklee KAKAK KENAPA KETIKNYA DIENTER-ENTER GITU T_______T aku jadi salfoook... HIHI harus pamerin soty-nya newjeans doooOONG maaf ya nj ga terima member ajaib lagi.. katanya cukup hnniq aja gomene ya oppa :ppp,"@mairklee, why do you typed in, died, T_______t I became salfoook ... hihi, I have to show off the newjeans soty.",why do you typed in died T t I became salfoook hihi I have to show off the newjeans soty,why do you typed in died t t i became salfoook hihi i have to show off the newjeans soty,typed died became salfoook hihi show newjeans soty,"['typed', 'died', 'became', 'salfoook', 'hihi', 'show', 'newjeans', 'soty']","['type', 'die', 'becam', 'salfoook', 'hihi', 'show', 'newjean', 'soti']",type die becam salfoook hihi show newjean soti,negative,2.29E-05
Fri May 03 12:29:21 +0000 2024,ppp,etmin ateezofficial coba liat ini min :ppp,etmin ateezofficial try to see this min: ppp,etmin ateezofficial try to see this min ppp,etmin ateezofficial try to see this min ppp,etmin ateezofficial try see ppp,"['etmin', 'ateezofficial', 'try', 'see', 'ppp']","['etmin', 'ateezoffici', 'tri', 'see', 'ppp']",etmin ateezoffici tri see ppp,negative,0.29823864
Fri May 03 12:24:39 +0000 2024,ppp,@jakme IYA IH kak jakme tuh bunnies juga ya diem diem :ppp. RRRR dulu pas banget kita rilis ditto di bulan bersalju alias desember jadi bisa ingetin hangatnya kisah cinta pas masa remaja kita &gt;_____&lt;,"@jakme yes ih sis jakme tuh bunnies too yes silent: ppp.Rrrr used to be very fitting when we released Ditto in the snowy month, aka December so we can remember the warm love story during our adolescence & gt; _____ & lt;",yes ih sis jakme tuh bunnies too yes silent ppp Rrrr used to be very fitting when we released Ditto in the snowy month aka December so we can remember the warm love story during our adolescence gt lt,yes ih sis jakme tuh bunnies too yes silent ppp rrrr used to be very fitting when we released ditto in the snowy month aka december so we can remember the warm love story during our adolescence gt lt,yes ih sis jakme bunnies yes silent ppp rrrr used fitting released ditto snowy month aka december remember warm love story adolescence gt lt,"['yes', 'ih', 'sis', 'jakme', 'bunnies', 'yes', 'silent', 'ppp', 'rrrr', 'used', 'fitting', 'released', 'ditto', 'snowy', 'month', 'aka', 'december', 'remember', 'warm', 'love', 'story', 'adolescence', 'gt', 'lt']","['ye', 'ih', 'si', 'jakm', 'bunni', 'ye', 'silent', 'ppp', 'rrrr', 'use', 'fit', 'releas', 'ditto', 'snowi', 'month', 'aka', 'decemb', 'rememb', 'warm', 'love', 'stori', 'adolesc', 'gt', 'lt']",ye ih si jakm bunni ye silent ppp rrrr use fit releas ditto snowi month aka decemb rememb warm love stori adolesc gt lt,negative,0.07089011
Fri May 03 12:24:25 +0000 2024,ppp,@arief_indriadi @kompascom Setuju PPP harusnya introspeksi diri kenapa semakin merosot elektabilitas nya ??? Sy yakin pasti para elite2nya malas utk introspeksi,"@arief_indriadi @kompascom agreed that PPP should introspect self, why is it increasingly declining the electability ???I'm sure the elites are lazy for introspection",agreed that PPP should introspect self why is it increasingly declining the electability I m sure the elites are lazy for introspection,agreed that ppp should introspect self why is it increasingly declining the electability i m sure the elites are lazy for introspection,agreed ppp introspect self increasingly declining electability sure elites lazy introspection,"['agreed', 'ppp', 'introspect', 'self', 'increasingly', 'declining', 'electability', 'sure', 'elites', 'lazy', 'introspection']","['agre', 'ppp', 'introspect', 'self', 'increasingli', 'declin', 'elect', 'sure', 'elit', 'lazi', 'introspect']",agre ppp introspect self increasingli declin elect sure elit lazi introspect,negative,0.0786716
Fri May 03 12:20:36 +0000 2024,ppp,@kompascom PPP sebagai partai lama harus kasih contoh sebagai partai yg taat aturan disiplin tidak cengeng dan berjiwa besar. Klu memang PPP berat menanggung kelangsungan hidup partainya ya sebaiknya dibubarkan saja dan para anggotanya bisa mencari partai lain yg sesuai,"@Kompascom PPP as an old party must give an example as a party that is obedient to the rules of discipline is not whiny and big -soul.If PPP is indeed difficult to bear the survival of the party, it should be dissolved and its members can look for other parties that are appropriate",PPP as an old party must give an example as a party that is obedient to the rules of discipline is not whiny and big soul If PPP is indeed difficult to bear the survival of the party it should be dissolved and its members can look for other parties that are appropriate,ppp as an old party must give an example as a party that is obedient to the rules of discipline is not whiny and big soul if ppp is indeed difficult to bear the survival of the party it should be dissolved and its members can look for other parties that are appropriate,ppp old party must give example party obedient rules discipline whiny big soul ppp indeed difficult bear survival party dissolved members look parties appropriate,"['ppp', 'old', 'party', 'must', 'give', 'example', 'party', 'obedient', 'rules', 'discipline', 'whiny', 'big', 'soul', 'ppp', 'indeed', 'difficult', 'bear', 'survival', 'party', 'dissolved', 'members', 'look', 'parties', 'appropriate']","['ppp', 'old', 'parti', 'must', 'give', 'exampl', 'parti', 'obedi', 'rule', 'disciplin', 'whini', 'big', 'soul', 'ppp', 'inde', 'difficult', 'bear', 'surviv', 'parti', 'dissolv', 'member', 'look', 'parti', 'appropri']",ppp old parti must give exampl parti obedi rule disciplin whini big soul ppp inde difficult bear surviv parti dissolv member look parti appropri,positive,0.9999892
Fri May 03 12:17:19 +0000 2024,ppp,PPP @.dokyeom KELUARIN SEMUA ISI GALERIMU ITU PLIJJJ https://t.co/gXfLS7WcG6,PPP @.dokyeom Exemplifies all your gallery contents are PLIJJJ https://t.co/gxfls7wcg6,PPP dokyeom Exemplifies all your gallery contents are PLIJJJ https t co gxflswcg,ppp dokyeom exemplifies all your gallery contents are plijjj https t co gxflswcg,ppp dokyeom exemplifies gallery contents plijjj https co gxflswcg,"['ppp', 'dokyeom', 'exemplifies', 'gallery', 'contents', 'plijjj', 'https', 'co', 'gxflswcg']","['ppp', 'dokyeom', 'exemplifi', 'galleri', 'content', 'plijjj', 'http', 'co', 'gxflswcg']",ppp dokyeom exemplifi galleri content plijjj http co gxflswcg,positive,0.99981374
Fri May 03 12:17:04 +0000 2024,ppp,@ub_mfs @starie3night_ ppp sp tw km mau,@ub_mfs @starie3night_ ppp sp tw,ppp sp tw,ppp sp tw,ppp sp tw,"['ppp', 'sp', 'tw']","['ppp', 'sp', 'tw']",ppp sp tw,negative,4.33E-05
