created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Apr 15 15:04:37 +0000 2024,@AyunaOktafiara Semoga Allah SWT memberikan hidayah kepada dirimu bro https://t.co/OjQgDUc0Jx,@Ayunaoktafiara May Allah SWT give guidance to yourself bro https://t.co/ojqgduc0jx,May Allah SWT give guidance to yourself bro https t co ojqgducjx,may allah swt give guidance to yourself bro https t co ojqgducjx,may allah swt give guidance bro https co ojqgducjx,"['may', 'allah', 'swt', 'give', 'guidance', 'bro', 'https', 'co', 'ojqgducjx']","['may', 'allah', 'swt', 'give', 'guidanc', 'bro', 'http', 'co', 'ojqgducjx']",may allah swt give guidanc bro http co ojqgducjx
Mon Apr 15 15:03:46 +0000 2024,Menurutnya salah satu caranya adalah menggelar pertemuan dengan Ketum PDIP Megawati Soekarnoputri Ketua Majelis Tinggi Partai Demokrat dan Presiden Jokowi. Pertemuan tersebut digelar agar semua pihak memiliki pemahaman yang sama dalam membangun bangsa setelah Pilpres 2024.,"According to him, one way is to hold a meeting with PDIP Chairman Megawati Soekarnoputri, Chairperson of the Democratic Party High Council and President Jokowi.The meeting was held so that all parties had the same understanding in building the nation after the 2024 Presidential Election.",According to him one way is to hold a meeting with PDIP Chairman Megawati Soekarnoputri Chairperson of the Democratic Party High Council and President Jokowi The meeting was held so that all parties had the same understanding in building the nation after the  Presidential Election,according to him one way is to hold a meeting with pdip chairman megawati soekarnoputri chairperson of the democratic party high council and president jokowi the meeting was held so that all parties had the same understanding in building the nation after the  presidential election,according one way hold meeting pdip chairman megawati soekarnoputri chairperson democratic party high council president jokowi meeting held parties understanding building nation presidential election,"['according', 'one', 'way', 'hold', 'meeting', 'pdip', 'chairman', 'megawati', 'soekarnoputri', 'chairperson', 'democratic', 'party', 'high', 'council', 'president', 'jokowi', 'meeting', 'held', 'parties', 'understanding', 'building', 'nation', 'presidential', 'election']","['accord', 'one', 'way', 'hold', 'meet', 'pdip', 'chairman', 'megawati', 'soekarnoputri', 'chairperson', 'democrat', 'parti', 'high', 'council', 'presid', 'jokowi', 'meet', 'held', 'parti', 'understand', 'build', 'nation', 'presidenti', 'elect']",accord one way hold meet pdip chairman megawati soekarnoputri chairperson democrat parti high council presid jokowi meet held parti understand build nation presidenti elect
Mon Apr 15 15:01:26 +0000 2024,yay akulah cwek pdip,"yay, I am PDIP",yay I am PDIP,yay i am pdip,yay pdip,"['yay', 'pdip']","['yay', 'pdip']",yay pdip
Mon Apr 15 15:01:24 +0000 2024,@DedynurPalakka @jokowi Kalo kamu dukung sejak tahun itu harusnya kamu masuk pdip peler. halu njiiirrr,@Dedynurpalakka @jokowi if you support that since that year you should enter PDIP Peler.Halu njiiirrr,if you support that since that year you should enter PDIP Peler Halu njiiirrr,if you support that since that year you should enter pdip peler halu njiiirrr,support since year enter pdip peler halu njiiirrr,"['support', 'since', 'year', 'enter', 'pdip', 'peler', 'halu', 'njiiirrr']","['support', 'sinc', 'year', 'enter', 'pdip', 'peler', 'halu', 'njiiirrr']",support sinc year enter pdip peler halu njiiirrr
Mon Apr 15 13:09:47 +0000 2024,@jessicaabella90 @plsrftsy @pic_poster @Share_Ladyboy @tgirlpisthebest @PROMOTE_TS_INDO @tsLoverINDO1 @transontop Ingat azab Allah SWT lebih menyakitkan dibandingkan lobang tai lu https://t.co/e3UG9WwvN1,@jessicabella90 @plsrftsy @pic_poster @share_ladyboy @tgirlpisthebest @promote_ts_indo @tsloverindo1 @transontop remember the punishment of Allah SWT is more painful than the hole tai lu https://t.co/e3ug9wwvn1,remember the punishment of Allah SWT is more painful than the hole tai lu https t co eugwwvn,remember the punishment of allah swt is more painful than the hole tai lu https t co eugwwvn,remember punishment allah swt painful hole tai https co eugwwvn,"['remember', 'punishment', 'allah', 'swt', 'painful', 'hole', 'tai', 'https', 'co', 'eugwwvn']","['rememb', 'punish', 'allah', 'swt', 'pain', 'hole', 'tai', 'http', 'co', 'eugwwvn']",rememb punish allah swt pain hole tai http co eugwwvn
Mon Apr 15 13:08:03 +0000 2024,@nafisa_mamonto Ingat azab Allah SWT bro lu hidup cuma sementara https://t.co/ZzKd2Ti0RZ,"@NAFISA_MAMONTO Remember the punishment of Allah SWT Bro, you live only while https://t.co/zzkd2ti0rz",Remember the punishment of Allah SWT Bro you live only while https t co zzkdtirz,remember the punishment of allah swt bro you live only while https t co zzkdtirz,remember punishment allah swt bro live https co zzkdtirz,"['remember', 'punishment', 'allah', 'swt', 'bro', 'live', 'https', 'co', 'zzkdtirz']","['rememb', 'punish', 'allah', 'swt', 'bro', 'live', 'http', 'co', 'zzkdtirz']",rememb punish allah swt bro live http co zzkdtirz
Mon Apr 15 13:05:00 +0000 2024,Megawati Diyakini Tak Akan Mau Ketemu Jokowi Berkhianat ke PDIP Jadi Faktornya https://t.co/gJL46w3Xx2,Megawati is believed to not want to meet Jokowi betraying to PDIP so the factor is https://t.co/gjl46w3xx2,Megawati is believed to not want to meet Jokowi betraying to PDIP so the factor is https t co gjlwxx,megawati is believed to not want to meet jokowi betraying to pdip so the factor is https t co gjlwxx,megawati believed want meet jokowi betraying pdip factor https co gjlwxx,"['megawati', 'believed', 'want', 'meet', 'jokowi', 'betraying', 'pdip', 'factor', 'https', 'co', 'gjlwxx']","['megawati', 'believ', 'want', 'meet', 'jokowi', 'betray', 'pdip', 'factor', 'http', 'co', 'gjlwxx']",megawati believ want meet jokowi betray pdip factor http co gjlwxx
Mon Apr 15 13:01:53 +0000 2024,Pensong Siap Bertarung di Pilkada Sekadau 2024 Daftar Lewat PDIP #Hipontianak #pontianak #kalbar #kabardaerah #1001mediaonline https://t.co/JOOPSjl2pU,Pensong is ready to fight in Sekadau Pilkada 2024 List via PDIP #Hipontianak #Pontianak #Kalbar #KabardArah #1001Mediaonline https://t.co/joopsjl2pu,Pensong is ready to fight in Sekadau Pilkada  List via PDIP Hipontianak Pontianak Kalbar KabardArah Mediaonline https t co joopsjlpu,pensong is ready to fight in sekadau pilkada  list via pdip hipontianak pontianak kalbar kabardarah mediaonline https t co joopsjlpu,pensong ready fight sekadau pilkada list via pdip hipontianak pontianak kalbar kabardarah mediaonline https co joopsjlpu,"['pensong', 'ready', 'fight', 'sekadau', 'pilkada', 'list', 'via', 'pdip', 'hipontianak', 'pontianak', 'kalbar', 'kabardarah', 'mediaonline', 'https', 'co', 'joopsjlpu']","['pensong', 'readi', 'fight', 'sekadau', 'pilkada', 'list', 'via', 'pdip', 'hipontianak', 'pontianak', 'kalbar', 'kabardarah', 'mediaonlin', 'http', 'co', 'joopsjlpu']",pensong readi fight sekadau pilkada list via pdip hipontianak pontianak kalbar kabardarah mediaonlin http co joopsjlpu
Mon Apr 15 13:01:09 +0000 2024,@Gaper38695160 @nafisa_mamonto Anak tolol mending lu tobat dah,@Gover38695160 @nafisa_mamonto stupid kids better you repent,stupid kids better you repent,stupid kids better you repent,stupid kids better repent,"['stupid', 'kids', 'better', 'repent']","['stupid', 'kid', 'better', 'repent']",stupid kid better repent
Mon Apr 15 12:56:42 +0000 2024,@RandomWorldWar Malas min mending jadi nyari nafkah untuk anak dan istri,@Randomworldwar lazy min better so find a living for children and wives,lazy min better so find a living for children and wives,lazy min better so find a living for children and wives,lazy better find living children wives,"['lazy', 'better', 'find', 'living', 'children', 'wives']","['lazi', 'better', 'find', 'live', 'children', 'wive']",lazi better find live children wive
Mon Apr 15 12:56:06 +0000 2024,Megawati Diyakini Tak Akan Mau Ketemu Jokowi Berkhianat ke PDIP Jadi Faktornya https://t.co/e6tmOnyhC8,Megawati is believed to not want to meet Jokowi betraying to PDIP so the factor is https://t.co/e6tmonyhc8,Megawati is believed to not want to meet Jokowi betraying to PDIP so the factor is https t co etmonyhc,megawati is believed to not want to meet jokowi betraying to pdip so the factor is https t co etmonyhc,megawati believed want meet jokowi betraying pdip factor https co etmonyhc,"['megawati', 'believed', 'want', 'meet', 'jokowi', 'betraying', 'pdip', 'factor', 'https', 'co', 'etmonyhc']","['megawati', 'believ', 'want', 'meet', 'jokowi', 'betray', 'pdip', 'factor', 'http', 'co', 'etmonyhc']",megawati believ want meet jokowi betray pdip factor http co etmonyhc
Mon Apr 15 12:54:54 +0000 2024,@PartaiSocmed Pak persepuluh nya pak ,"@Partaisocmed sir, sir, sir",sir sir sir,sir sir sir,sir sir sir,"['sir', 'sir', 'sir']","['sir', 'sir', 'sir']",sir sir sir
Mon Apr 15 12:52:28 +0000 2024,@MichelAdam7__ Gak cuma pdip semua parpol di indonesia itu bangsat.,@Micheladam7__ Not only PDIP All political parties in Indonesia are bastard.,Not only PDIP All political parties in Indonesia are bastard,not only pdip all political parties in indonesia are bastard,pdip political parties indonesia bastard,"['pdip', 'political', 'parties', 'indonesia', 'bastard']","['pdip', 'polit', 'parti', 'indonesia', 'bastard']",pdip polit parti indonesia bastard
Mon Apr 15 12:45:34 +0000 2024,GERINDRA NGEBET TARIK PDIP KE KOALISI. SELEPAS PUTUSAN MK JOKOWI MAKIN TIDAK DIPERHITUNGKAN https://t.co/OU0aulL6yE,Gerindra drew PDIP to the coalition.After the decision of MK Jokowi increasingly not calculated https://t.co/ou0aull6ye,Gerindra drew PDIP to the coalition After the decision of MK Jokowi increasingly not calculated https t co ouaullye,gerindra drew pdip to the coalition after the decision of mk jokowi increasingly not calculated https t co ouaullye,gerindra drew pdip coalition decision mk jokowi increasingly calculated https co ouaullye,"['gerindra', 'drew', 'pdip', 'coalition', 'decision', 'mk', 'jokowi', 'increasingly', 'calculated', 'https', 'co', 'ouaullye']","['gerindra', 'drew', 'pdip', 'coalit', 'decis', 'mk', 'jokowi', 'increasingli', 'calcul', 'http', 'co', 'ouaully']",gerindra drew pdip coalit decis mk jokowi increasingli calcul http co ouaully
Mon Apr 15 12:44:31 +0000 2024,@qimprutdalban @DedynurPalakka Bisa pindah ke Parti lain..dibalik PDIP tanpa Jokowi bs buat apa??? Buktinya mereka tdk berani tegas utk bersikap karna sangat bergantung pada Respek pendukung Jokowi,"@Qimputdalban @dedynurpalakka can move to another part of the part ... Reversed to PDIP without Jokowi, what can you do ???The proof is that they don't dare to be firm to behave because they are very dependent on the respect of Jokowi's supporters",can move to another part of the part Reversed to PDIP without Jokowi what can you do The proof is that they don t dare to be firm to behave because they are very dependent on the respect of Jokowi s supporters,can move to another part of the part reversed to pdip without jokowi what can you do the proof is that they don t dare to be firm to behave because they are very dependent on the respect of jokowi s supporters,move another part part reversed pdip without jokowi proof dare firm behave dependent respect jokowi supporters,"['move', 'another', 'part', 'part', 'reversed', 'pdip', 'without', 'jokowi', 'proof', 'dare', 'firm', 'behave', 'dependent', 'respect', 'jokowi', 'supporters']","['move', 'anoth', 'part', 'part', 'revers', 'pdip', 'without', 'jokowi', 'proof', 'dare', 'firm', 'behav', 'depend', 'respect', 'jokowi', 'support']",move anoth part part revers pdip without jokowi proof dare firm behav depend respect jokowi support
Mon Apr 15 12:43:16 +0000 2024,@MichelAdam7__ Maka enak nya jd pnonton setia ketika jkw brseteru dgn pdip...biarkn smpe babak belur..jgn satupun dibela..,@Micheladam7__ then it is good to be a loyal spectator when Jokowi is in flicker with PDIP ... so that I will be battered ... don't be defended ...,then it is good to be a loyal spectator when Jokowi is in flicker with PDIP so that I will be battered don t be defended,then it is good to be a loyal spectator when jokowi is in flicker with pdip so that i will be battered don t be defended,good loyal spectator jokowi flicker pdip battered defended,"['good', 'loyal', 'spectator', 'jokowi', 'flicker', 'pdip', 'battered', 'defended']","['good', 'loyal', 'spectat', 'jokowi', 'flicker', 'pdip', 'batter', 'defend']",good loyal spectat jokowi flicker pdip batter defend
Mon Apr 15 12:40:29 +0000 2024,EFEK PERANG SAUDARA ANTARA PDIP &amp; KELUARGA JOKOWI? Adi Prayitno: Hasto dan elite2 PDIP sejak awal masa kampanye tak pernah berhenti mengkritik Pak Jokowi &amp; Gibran. Energi PDIP hampir 100% peluru nyasarnya ke Pak Jokowi &amp; Gibran. https://t.co/uPuDwdHnKZ,The effect of civil war between PDIP & amp;Jokowi's family?Adi Prayitno: Hasto and PDIP Elite2 since the beginning of the campaign period never stopped criticizing Mr. Jokowi & amp;Gibran.PDIP energy is almost 100% stray bullet to Mr. Jokowi & amp;Gibran.https://t.co/upudwdhnkz,The effect of civil war between PDIP amp Jokowi s family Adi Prayitno Hasto and PDIP Elite since the beginning of the campaign period never stopped criticizing Mr Jokowi amp Gibran PDIP energy is almost  stray bullet to Mr Jokowi amp Gibran https t co upudwdhnkz,the effect of civil war between pdip amp jokowi s family adi prayitno hasto and pdip elite since the beginning of the campaign period never stopped criticizing mr jokowi amp gibran pdip energy is almost  stray bullet to mr jokowi amp gibran https t co upudwdhnkz,effect civil war pdip amp jokowi family adi prayitno hasto pdip elite since beginning campaign period never stopped criticizing mr jokowi amp gibran pdip energy almost stray bullet mr jokowi amp gibran https co upudwdhnkz,"['effect', 'civil', 'war', 'pdip', 'amp', 'jokowi', 'family', 'adi', 'prayitno', 'hasto', 'pdip', 'elite', 'since', 'beginning', 'campaign', 'period', 'never', 'stopped', 'criticizing', 'mr', 'jokowi', 'amp', 'gibran', 'pdip', 'energy', 'almost', 'stray', 'bullet', 'mr', 'jokowi', 'amp', 'gibran', 'https', 'co', 'upudwdhnkz']","['effect', 'civil', 'war', 'pdip', 'amp', 'jokowi', 'famili', 'adi', 'prayitno', 'hasto', 'pdip', 'elit', 'sinc', 'begin', 'campaign', 'period', 'never', 'stop', 'critic', 'mr', 'jokowi', 'amp', 'gibran', 'pdip', 'energi', 'almost', 'stray', 'bullet', 'mr', 'jokowi', 'amp', 'gibran', 'http', 'co', 'upudwdhnkz']",effect civil war pdip amp jokowi famili adi prayitno hasto pdip elit sinc begin campaign period never stop critic mr jokowi amp gibran pdip energi almost stray bullet mr jokowi amp gibran http co upudwdhnkz
Mon Apr 15 12:37:55 +0000 2024,@Leonita_Lestari Orang bodoh dan sok pinter kayak Hasto tak perlu di ladeni ... Kehancuran PDIP karena ketololan Hasto ... Orang sakit dan stress dak perlu di ladeni Yg waras ngalah,@Leonita_lestari stupid and pretentious people like hasto don't need to be ladeni ... the destruction of PDIP because of Hasto's stubborn ... people are sick and stressed it is necessary,stupid and pretentious people like hasto don t need to be ladeni the destruction of PDIP because of Hasto s stubborn people are sick and stressed it is necessary,stupid and pretentious people like hasto don t need to be ladeni the destruction of pdip because of hasto s stubborn people are sick and stressed it is necessary,stupid pretentious people like hasto need ladeni destruction pdip hasto stubborn people sick stressed necessary,"['stupid', 'pretentious', 'people', 'like', 'hasto', 'need', 'ladeni', 'destruction', 'pdip', 'hasto', 'stubborn', 'people', 'sick', 'stressed', 'necessary']","['stupid', 'pretenti', 'peopl', 'like', 'hasto', 'need', 'ladeni', 'destruct', 'pdip', 'hasto', 'stubborn', 'peopl', 'sick', 'stress', 'necessari']",stupid pretenti peopl like hasto need ladeni destruct pdip hasto stubborn peopl sick stress necessari
Mon Apr 15 12:31:00 +0000 2024,Hubungan Presiden ke-6 RI yang juga Ketua Majelis Tinggi Partai Demokrat SBY dengan Presiden ke-5 RI sekaligus Ketua Umum PDIP Megawati sempat renggang pasca-pilpres 2004. Perang dingin seolah terjadi di antara keduanya https://t.co/9KfDczNu4N,Relationship between the 6th President of the Republic of Indonesia who is also the Chairperson of the SBY Democratic Party High Council with the 5th President of the Republic of Indonesia and PDIP Chairperson Megawati had tenuous after the 2004. Cold War seemed to occur between the two https://t.co/9kfdcznu4n,Relationship between the th President of the Republic of Indonesia who is also the Chairperson of the SBY Democratic Party High Council with the th President of the Republic of Indonesia and PDIP Chairperson Megawati had tenuous after the  Cold War seemed to occur between the two https t co kfdcznun,relationship between the th president of the republic of indonesia who is also the chairperson of the sby democratic party high council with the th president of the republic of indonesia and pdip chairperson megawati had tenuous after the  cold war seemed to occur between the two https t co kfdcznun,relationship president republic indonesia also chairperson sby democratic party high council president republic indonesia pdip chairperson megawati tenuous cold war seemed occur two https co kfdcznun,"['relationship', 'president', 'republic', 'indonesia', 'also', 'chairperson', 'sby', 'democratic', 'party', 'high', 'council', 'president', 'republic', 'indonesia', 'pdip', 'chairperson', 'megawati', 'tenuous', 'cold', 'war', 'seemed', 'occur', 'two', 'https', 'co', 'kfdcznun']","['relationship', 'presid', 'republ', 'indonesia', 'also', 'chairperson', 'sbi', 'democrat', 'parti', 'high', 'council', 'presid', 'republ', 'indonesia', 'pdip', 'chairperson', 'megawati', 'tenuou', 'cold', 'war', 'seem', 'occur', 'two', 'http', 'co', 'kfdcznun']",relationship presid republ indonesia also chairperson sbi democrat parti high council presid republ indonesia pdip chairperson megawati tenuou cold war seem occur two http co kfdcznun
Mon Apr 15 12:30:56 +0000 2024,Gaji wakil Rakyat di DPR 360 juta per bulan tapi Rakyat yang menggajinya dibuat miskin dan bodoh lapangan kerja dikasih ke TKA China. Itulah balasan PDIP pada Rakyat wong cilik yang memilihnya #DicariPresidenJujur #DicariPresidenJujur https://t.co/nIxnIVGxpr,The salary of the people's representatives in the DPR 360 million per month but the people who learned them were made poor and stupid employment were given to TKA China.That's the PDIP reply to the people of Wong Cilik who chose it #DicariResidejur #DicariPRESIDAJUR Https://t.co/nixnivgxpr,The salary of the people s representatives in the DP million per month but the people who learned them were made poor and stupid employment were given to TKA China That s the PDIP reply to the people of Wong Cilik who chose it DicariResidejur DicariPRESIDAJUHttps t co nixnivgxpr,the salary of the people s representatives in the dp million per month but the people who learned them were made poor and stupid employment were given to tka china that s the pdip reply to the people of wong cilik who chose it dicariresidejur dicaripresidajuhttps t co nixnivgxpr,salary people representatives dp million month people learned made poor stupid employment given tka china pdip reply people cilik chose dicariresidejur dicaripresidajuhttps co nixnivgxpr,"['salary', 'people', 'representatives', 'dp', 'million', 'month', 'people', 'learned', 'made', 'poor', 'stupid', 'employment', 'given', 'tka', 'china', 'pdip', 'reply', 'people', 'cilik', 'chose', 'dicariresidejur', 'dicaripresidajuhttps', 'co', 'nixnivgxpr']","['salari', 'peopl', 'repres', 'dp', 'million', 'month', 'peopl', 'learn', 'made', 'poor', 'stupid', 'employ', 'given', 'tka', 'china', 'pdip', 'repli', 'peopl', 'cilik', 'chose', 'dicariresidejur', 'dicaripresidajuhttp', 'co', 'nixnivgxpr']",salari peopl repres dp million month peopl learn made poor stupid employ given tka china pdip repli peopl cilik chose dicariresidejur dicaripresidajuhttp co nixnivgxpr
Mon Apr 15 12:29:27 +0000 2024,@papa_loren Hak angket itu cuma gimmick.. PDIP gak bakal jauh2 dari kekuasaan sesuai prediksi ini https://t.co/qJB61CCeuP,@papa_loren The questionnaire right is just a gimmick .. PDIP will not be far from power according to this prediction https://t.co/qjb61cceup,The questionnaire right is just a gimmick PDIP will not be far from power according to this prediction https t co qjbcceup,the questionnaire right is just a gimmick pdip will not be far from power according to this prediction https t co qjbcceup,questionnaire right gimmick pdip far power according prediction https co qjbcceup,"['questionnaire', 'right', 'gimmick', 'pdip', 'far', 'power', 'according', 'prediction', 'https', 'co', 'qjbcceup']","['questionnair', 'right', 'gimmick', 'pdip', 'far', 'power', 'accord', 'predict', 'http', 'co', 'qjbcceup']",questionnair right gimmick pdip far power accord predict http co qjbcceup
Mon Apr 15 12:29:05 +0000 2024,5 Orang Daftar Pilwalkot Solo Pengganti Gibran via PDIP: Kader hingga Pengusaha #newsupdate #update #news #text https://t.co/kHmBdFEnLS,5 People List of Solo Pilwalkot Substitute Gibran Via PDIP: Cadres to Entrepreneurs #newsupdate #update #news #Text https://t.co/khmbdfenls, People List of Solo Pilwalkot Substitute Gibran Via PDIP Cadres to Entrepreneurs newsupdate update news Text https t co khmbdfenls, people list of solo pilwalkot substitute gibran via pdip cadres to entrepreneurs newsupdate update news text https t co khmbdfenls,people list solo pilwalkot substitute gibran via pdip cadres entrepreneurs newsupdate update news text https co khmbdfenls,"['people', 'list', 'solo', 'pilwalkot', 'substitute', 'gibran', 'via', 'pdip', 'cadres', 'entrepreneurs', 'newsupdate', 'update', 'news', 'text', 'https', 'co', 'khmbdfenls']","['peopl', 'list', 'solo', 'pilwalkot', 'substitut', 'gibran', 'via', 'pdip', 'cadr', 'entrepreneur', 'newsupd', 'updat', 'news', 'text', 'http', 'co', 'khmbdfenl']",peopl list solo pilwalkot substitut gibran via pdip cadr entrepreneur newsupd updat news text http co khmbdfenl
Mon Apr 15 12:28:45 +0000 2024,@MichelAdam7__ lah dari dulu itu rejim ini kan pemenangnya PDIP pernahkah PDIP tdk pnh bs berkeadilan.,"@Micheladam7__ Lah from the first time this regime was the winner of PDIP, has PDIP ever not to be just.",Lah from the first time this regime was the winner of PDIP has PDIP ever not to be just,lah from the first time this regime was the winner of pdip has pdip ever not to be just,first time regime winner pdip pdip ever,"['first', 'time', 'regime', 'winner', 'pdip', 'pdip', 'ever']","['first', 'time', 'regim', 'winner', 'pdip', 'pdip', 'ever']",first time regim winner pdip pdip ever
Mon Apr 15 12:27:58 +0000 2024,@ws_parsito @jokowi Para anggota golkar...belajar dr pdip Tolak dia sebelum masuk jangan sampai golakar ikut ancur ancuran kayak pdip Orang kayak gini jangan dikasih kesempatan. Sekali berkhianat akan berkhianat terus....sudah watak.,"@ws_parsito @jokowi members of Golkar ... Learning from PDIP Refuge him before entering not to get Golakar join in the threat like PDIP people like this, don't be given a chance.Once betrayed he would betray ... already character.",members of Golkar Learning from PDIP Refuge him before entering not to get Golakar join in the threat like PDIP people like this don t be given a chance Once betrayed he would betray already character,members of golkar learning from pdip refuge him before entering not to get golakar join in the threat like pdip people like this don t be given a chance once betrayed he would betray already character,members golkar learning pdip refuge entering get golakar join threat like pdip people like given chance betrayed would betray already character,"['members', 'golkar', 'learning', 'pdip', 'refuge', 'entering', 'get', 'golakar', 'join', 'threat', 'like', 'pdip', 'people', 'like', 'given', 'chance', 'betrayed', 'would', 'betray', 'already', 'character']","['member', 'golkar', 'learn', 'pdip', 'refug', 'enter', 'get', 'golakar', 'join', 'threat', 'like', 'pdip', 'peopl', 'like', 'given', 'chanc', 'betray', 'would', 'betray', 'alreadi', 'charact']",member golkar learn pdip refug enter get golakar join threat like pdip peopl like given chanc betray would betray alreadi charact
Mon Apr 15 12:27:23 +0000 2024,@MichelAdam7__ PDIP jare wong cilik Saiki wis wong gede berarti,@Micheladam7__ PDIP Jare Wong Cilik Saiki Wis Wong Gede means,PDIP Jare Wong Cilik Saiki Wis Wong Gede means,pdip jare wong cilik saiki wis wong gede means,pdip jare cilik saiki wis gede means,"['pdip', 'jare', 'cilik', 'saiki', 'wis', 'gede', 'means']","['pdip', 'jare', 'cilik', 'saiki', 'wi', 'gede', 'mean']",pdip jare cilik saiki wi gede mean
Mon Apr 15 12:26:43 +0000 2024,Ini serius Nasdem sudah lempar handuk putih? Kalau Iya berarti Nasdem memanfaatkan konflik Jokowi dan Megawati yang tak ada ujungnya sehingga langsung ganti baju gabung ke Prabowo sebelum keduluan PDIP.,"Is this serious Nasdem throwing a white towel?If yes, it means that Nasdem utilizes the Jokowi and Megawati conflict that has no end so that he immediately changes clothes to join Prabowo before PDIP.",Is this serious Nasdem throwing a white towel If yes it means that Nasdem utilizes the Jokowi and Megawati conflict that has no end so that he immediately changes clothes to join Prabowo before PDIP,is this serious nasdem throwing a white towel if yes it means that nasdem utilizes the jokowi and megawati conflict that has no end so that he immediately changes clothes to join prabowo before pdip,serious nasdem throwing white towel yes means nasdem utilizes jokowi megawati conflict end immediately changes clothes join prabowo pdip,"['serious', 'nasdem', 'throwing', 'white', 'towel', 'yes', 'means', 'nasdem', 'utilizes', 'jokowi', 'megawati', 'conflict', 'end', 'immediately', 'changes', 'clothes', 'join', 'prabowo', 'pdip']","['seriou', 'nasdem', 'throw', 'white', 'towel', 'ye', 'mean', 'nasdem', 'util', 'jokowi', 'megawati', 'conflict', 'end', 'immedi', 'chang', 'cloth', 'join', 'prabowo', 'pdip']",seriou nasdem throw white towel ye mean nasdem util jokowi megawati conflict end immedi chang cloth join prabowo pdip
Mon Apr 15 12:23:06 +0000 2024,Pensong mendaftar sebagai bakal calon kepala daerah untuk Pilkada Sekadau tahun 2024 lewat PDIP. #publisherstory #hipontianak https://t.co/O6V49858FW,Pensong registered as a candidate for regional head for the Sekadau Pilkada in 2024 through PDIP.#PublisHerstory #Hipontianak https://t.co/o6v49858fw,Pensong registered as a candidate for regional head for the Sekadau Pilkada in  through PDIP PublisHerstory Hipontianak https t co ovfw,pensong registered as a candidate for regional head for the sekadau pilkada in  through pdip publisherstory hipontianak https t co ovfw,pensong registered candidate regional head sekadau pilkada pdip publisherstory hipontianak https co ovfw,"['pensong', 'registered', 'candidate', 'regional', 'head', 'sekadau', 'pilkada', 'pdip', 'publisherstory', 'hipontianak', 'https', 'co', 'ovfw']","['pensong', 'regist', 'candid', 'region', 'head', 'sekadau', 'pilkada', 'pdip', 'publisherstori', 'hipontianak', 'http', 'co', 'ovfw']",pensong regist candid region head sekadau pilkada pdip publisherstori hipontianak http co ovfw
Mon Apr 15 12:22:51 +0000 2024,PDIP adalah Partai Wong Cilik palsu. PDIP penipu. 62% Rakyat inginkan hak angket tapi PDIP yang juara maling uang Rakyat tidak berdaya karena tersandera kasus. Ngapain sih wong Cilik pada bela PDIP? PDIP aja gak peduli kalian. https://t.co/Ty2PjhHjJg #DicariPresidenJujur,PDIP is a fake Wong Little Party.PDIP fraudsters.62% of the people want the right of questionnaire but PDIP who champions the thieves of public money is helpless because it is held hostage in the case.What are you doing in the Little Legislative Council on PDIP Bela?PDIP just don't care you guys.https://t.co/ty2pjhhjjg #dicaripressidajur,PDIP is a fake Wong Little Party PDIP fraudsters  of the people want the right of questionnaire but PDIP who champions the thieves of public money is helpless because it is held hostage in the case What are you doing in the Little Legislative Council on PDIP Bela PDIP just don t care you guys https t co typjhhjjg dicaripressidajur,pdip is a fake wong little party pdip fraudsters  of the people want the right of questionnaire but pdip who champions the thieves of public money is helpless because it is held hostage in the case what are you doing in the little legislative council on pdip bela pdip just don t care you guys https t co typjhhjjg dicaripressidajur,pdip fake little party pdip fraudsters people want right questionnaire pdip champions thieves public money helpless held hostage case little legislative council pdip bela pdip care guys https co typjhhjjg dicaripressidajur,"['pdip', 'fake', 'little', 'party', 'pdip', 'fraudsters', 'people', 'want', 'right', 'questionnaire', 'pdip', 'champions', 'thieves', 'public', 'money', 'helpless', 'held', 'hostage', 'case', 'little', 'legislative', 'council', 'pdip', 'bela', 'pdip', 'care', 'guys', 'https', 'co', 'typjhhjjg', 'dicaripressidajur']","['pdip', 'fake', 'littl', 'parti', 'pdip', 'fraudster', 'peopl', 'want', 'right', 'questionnair', 'pdip', 'champion', 'thiev', 'public', 'money', 'helpless', 'held', 'hostag', 'case', 'littl', 'legisl', 'council', 'pdip', 'bela', 'pdip', 'care', 'guy', 'http', 'co', 'typjhhjjg', 'dicaripressidajur']",pdip fake littl parti pdip fraudster peopl want right questionnair pdip champion thiev public money helpless held hostag case littl legisl council pdip bela pdip care guy http co typjhhjjg dicaripressidajur
Mon Apr 15 12:22:06 +0000 2024,@tanyakanrl Share it PDIP belum masuk,@tanrl share it pdip hasn't entered,share it pdip hasn t entered,share it pdip hasn t entered,share pdip entered,"['share', 'pdip', 'entered']","['share', 'pdip', 'enter']",share pdip enter
