created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Apr 15 17:34:23 +0000 2024,@ariana_gerindra sebuah hiburan di tengah malam ,@ariana_gerindra A entertainment in the middle of the night,A entertainment in the middle of the night,a entertainment in the middle of the night,entertainment middle night,"['entertainment', 'middle', 'night']","['entertain', 'middl', 'night']",entertain middl night
Mon Apr 15 17:26:30 +0000 2024,@ariana_gerindra KWKWKWKWKWK GW KETAWA BGT ,@ariana_gerindra kwkwkwkwkwk I laugh bgt,kwkwkwkwkwk I laugh bgt,kwkwkwkwkwk i laugh bgt,kwkwkwkwkwk laugh,"['kwkwkwkwkwk', 'laugh']","['kwkwkwkwkwk', 'laugh']",kwkwkwkwkwk laugh
Mon Apr 15 17:25:35 +0000 2024,@ariana_gerindra WKWWKW KETAWA,@ariana_gerindra wkwk laugh,wkwk laugh,wkwk laugh,wkwk laugh,"['wkwk', 'laugh']","['wkwk', 'laugh']",wkwk laugh
Mon Apr 15 17:24:01 +0000 2024,@ariana_gerindra maaf kalo benar,@ariana_gerindra sorry if it's true,sorry if it s true,sorry if it s true,sorry true,"['sorry', 'true']","['sorri', 'true']",sorri true
Mon Apr 15 17:23:34 +0000 2024,@ariana_gerindra Pukul aja kebiasan emang,@ariana_gerindra just hit the habit,just hit the habit,just hit the habit,hit habit,"['hit', 'habit']","['hit', 'habit']",hit habit
Mon Apr 15 17:21:02 +0000 2024,@ariana_gerindra WKWKWKWKWKW,@ariana_gerindra wkwkwkwkwkw,wkwkwkwkwkw,wkwkwkwkwkw,wkwkwkwkwkw,['wkwkwkwkwkw'],['wkwkwkwkwkw'],wkwkwkwkwkw
Mon Apr 15 17:17:59 +0000 2024,@ariana_gerindra Wkowwkwowkwo tp jd ngakak bgt krn kena omelan amir ,@ariana_gerindra Wkowwkwowkwo but so it's not really because I got amir scolding,Wkowwkwowkwo but so it s not really because I got amir scolding,wkowwkwowkwo but so it s not really because i got amir scolding,wkowwkwowkwo really got amir scolding,"['wkowwkwowkwo', 'really', 'got', 'amir', 'scolding']","['wkowwkwowkwo', 'realli', 'got', 'amir', 'scold']",wkowwkwowkwo realli got amir scold
Mon Apr 15 17:17:42 +0000 2024,@ariana_gerindra @skyflimm HAHAHAHAH STOPPP MAKIN LUCU,@ariana_gerindra @skyflimm hahahahahah stoppping is getting funny,hahahahahah stoppping is getting funny,hahahahahah stoppping is getting funny,hahahahahah stoppping getting funny,"['hahahahahah', 'stoppping', 'getting', 'funny']","['hahahahahah', 'stopp', 'get', 'funni']",hahahahahah stopp get funni
Mon Apr 15 17:16:46 +0000 2024,@ariana_gerindra Kasian ,@ariana_gerindra is sorry,is sorry,is sorry,sorry,['sorry'],['sorri'],sorri
Mon Apr 15 17:15:52 +0000 2024,@ariana_gerindra WKWKWKWKWKWK,@ariana_gerindra wkwkwkwkwkwk,wkwkwkwkwkwk,wkwkwkwkwkwk,wkwkwkwkwkwk,['wkwkwkwkwkwk'],['wkwkwkwkwkwk'],wkwkwkwkwkwk
Mon Apr 15 14:57:42 +0000 2024,@AyamSegar3 @H1m4_W4r1 @AntonKu08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Ucapan Puan hny diplomasi politik utk menahan Gibran tdk lompat pagar.... Tapi faktanya tetap lompat pagar.... Permaisuri Istana bs ngata2in Bu Mega itu jelas2 cuma alibi politik utk cari pembenaran bahwa yg di lakukan Mukidi d Samsul itu ada reason yg kuat...,@Ayamsegar3 @h1m4_w4r1 @antonku08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmikoonly political diplomacy to withstand Gibran not jumping fence .... but the fact is still jumping fence .... The empress of the palace can be said to be clearly only political alibi to find justification that what is done by Mukidi d Samsul is a strong reason ...,helbypolitical diplomacy to withstand Gibran not jumping fence but the fact is still jumping fence The empress of the palace can be said to be clearly only political alibi to find justification that what is done by Mukidi d Samsul is a strong reason,helbypolitical diplomacy to withstand gibran not jumping fence but the fact is still jumping fence the empress of the palace can be said to be clearly only political alibi to find justification that what is done by mukidi d samsul is a strong reason,helbypolitical diplomacy withstand gibran jumping fence fact still jumping fence empress palace said clearly political alibi find justification done mukidi samsul strong reason,"['helbypolitical', 'diplomacy', 'withstand', 'gibran', 'jumping', 'fence', 'fact', 'still', 'jumping', 'fence', 'empress', 'palace', 'said', 'clearly', 'political', 'alibi', 'find', 'justification', 'done', 'mukidi', 'samsul', 'strong', 'reason']","['helbypolit', 'diplomaci', 'withstand', 'gibran', 'jump', 'fenc', 'fact', 'still', 'jump', 'fenc', 'empress', 'palac', 'said', 'clearli', 'polit', 'alibi', 'find', 'justif', 'done', 'mukidi', 'samsul', 'strong', 'reason']",helbypolit diplomaci withstand gibran jump fenc fact still jump fenc empress palac said clearli polit alibi find justif done mukidi samsul strong reason
Mon Apr 15 14:46:15 +0000 2024,@AyamSegar3 @H1m4_W4r1 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Mental buzeer g pny otak yg penting bayaran bulanan.....,@Ayamsegar3 @h1m4_w4r1 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko mental buzeerG PNY BRAINS THAT IS IMPORTANT MONTHLY PAYMENT .....,helbymental buzeerG PNY BRAINS THAT IS IMPORTANT MONTHLY PAYMENT,helbymental buzeerg pny brains that is important monthly payment,helbymental buzeerg pny brains important monthly payment,"['helbymental', 'buzeerg', 'pny', 'brains', 'important', 'monthly', 'payment']","['helbyment', 'buzeerg', 'pni', 'brain', 'import', 'monthli', 'payment']",helbyment buzeerg pni brain import monthli payment
Mon Apr 15 14:40:37 +0000 2024,Gerindra Harap PPP Bisa Gabung Koalisi Prabowo-Gibran. #newsupdate #update #news #text https://t.co/RJ1abxW7Bu,Gerindra hopes that PPP can join the Prabowo-Gibran coalition.#newsupdate #update #news #Text https://t.co/rj1abxw7bu,Gerindra hopes that PPP can join the Prabowo Gibran coalition newsupdate update news Text https t co rjabxwbu,gerindra hopes that ppp can join the prabowo gibran coalition newsupdate update news text https t co rjabxwbu,gerindra hopes ppp join prabowo gibran coalition newsupdate update news text https co rjabxwbu,"['gerindra', 'hopes', 'ppp', 'join', 'prabowo', 'gibran', 'coalition', 'newsupdate', 'update', 'news', 'text', 'https', 'co', 'rjabxwbu']","['gerindra', 'hope', 'ppp', 'join', 'prabowo', 'gibran', 'coalit', 'newsupd', 'updat', 'news', 'text', 'http', 'co', 'rjabxwbu']",gerindra hope ppp join prabowo gibran coalit newsupd updat news text http co rjabxwbu
Mon Apr 15 14:40:12 +0000 2024,@_sekarkinanthi_ @AyamSegar3 @H1m4_W4r1 @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kita tunggu sj..... Para kaum dungu bekicot 02 pny nyali gak datang kesini bantuin dia..... Bukankah begitu bro @AntonKu08408962,@_sekarkinanthi_ @Ayamsegar3 @h1m4_w4r1 @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko we waitsj ..... the fools of snail 02 pny guts not to come here help him ... isn't that bro @antonku08408962,helbywe waitsj the fools of snail  pny guts not to come here help him isn t that bro,helbywe waitsj the fools of snail  pny guts not to come here help him isn t that bro,helbywe waitsj fools snail pny guts come help bro,"['helbywe', 'waitsj', 'fools', 'snail', 'pny', 'guts', 'come', 'help', 'bro']","['helbyw', 'waitsj', 'fool', 'snail', 'pni', 'gut', 'come', 'help', 'bro']",helbyw waitsj fool snail pni gut come help bro
Mon Apr 15 14:33:35 +0000 2024,Dihadapan Tokoh Politik dan Masyarakat Sultra AAA: ASR Resmi Kembali ke Gerindra https://t.co/3xWZTb3SER,In front of political figures and Southeast Sulawesi people AAA: ASR officially returned to Gerindra https://t.co/3xwztb3Ser,In front of political figures and Southeast Sulawesi people AAA ASofficially returned to Gerindra https t co xwztbSer,in front of political figures and southeast sulawesi people aaa asofficially returned to gerindra https t co xwztbser,front political figures southeast sulawesi people aaa asofficially returned gerindra https co xwztbser,"['front', 'political', 'figures', 'southeast', 'sulawesi', 'people', 'aaa', 'asofficially', 'returned', 'gerindra', 'https', 'co', 'xwztbser']","['front', 'polit', 'figur', 'southeast', 'sulawesi', 'peopl', 'aaa', 'asoffici', 'return', 'gerindra', 'http', 'co', 'xwztbser']",front polit figur southeast sulawesi peopl aaa asoffici return gerindra http co xwztbser
Mon Apr 15 14:31:44 +0000 2024,@PutraBachtiar9 @Gunawan75_ IQ rata2 RI &lt;80.. Pantaslah 58% memilih sesama jd pemkmoinnya. Gw mah OGAH @Gerindra @zy_zy_its_me @xquitavee @bengkeldodo @IndoBarometer_ @indobarometer @baskarasenoaji,@Putrabachtiar9 @gunawan75_ iq on average ri & lt; 80 .. worth 58% of choosing fellow jd pemkmoin.I don't want to be @gerindra @zy_zy_its_me @xquitavee @bengkeldodo @indobarometer_ @indobarometer @baskarasenoji,iq on average ri lt  worth  of choosing fellow jd pemkmoin I don t want to be,iq on average ri lt  worth  of choosing fellow jd pemkmoin i don t want to be,iq average ri lt worth choosing fellow pemkmoin want,"['iq', 'average', 'ri', 'lt', 'worth', 'choosing', 'fellow', 'pemkmoin', 'want']","['iq', 'averag', 'ri', 'lt', 'worth', 'choos', 'fellow', 'pemkmoin', 'want']",iq averag ri lt worth choos fellow pemkmoin want
Mon Apr 15 14:28:32 +0000 2024,@H1m4_W4r1 @AyamSegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kamu pikir org2 PDIP pada idiooot... https://t.co/PJ7FXYZgvl,@H1m4_w4r1 @ayamsegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko you thinkorg2 pdip on idiooot ... https://t.co/pj7fxyzgvl,helbyyou thinkorg pdip on idiooot https t co pjfxyzgvl,helbyyou thinkorg pdip on idiooot https t co pjfxyzgvl,helbyyou thinkorg pdip idiooot https co pjfxyzgvl,"['helbyyou', 'thinkorg', 'pdip', 'idiooot', 'https', 'co', 'pjfxyzgvl']","['helbyy', 'thinkorg', 'pdip', 'idiooot', 'http', 'co', 'pjfxyzgvl']",helbyy thinkorg pdip idiooot http co pjfxyzgvl
Mon Apr 15 14:26:47 +0000 2024,@ariana_gerindra Pungri sama penyefongnya sama2 gws anjer,@ariana_gerindra pungri and the same as anjer,pungri and the same as anjer,pungri and the same as anjer,pungri anjer,"['pungri', 'anjer']","['pungri', 'anjer']",pungri anjer
Mon Apr 15 14:22:49 +0000 2024,@H1m4_W4r1 @AyamSegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kamu apain akun sy kok g ada notif kamu.... Opa Ulik melamar Gibran hari ke 5....... DUNGU Bukankah ini smua sdh di rencanakan dgn baik sm Mukidi.... https://t.co/A8BQ5RiFPg https://t.co/hCC4GhBmi8,"@H1m4_w4r1 @ayamsegar3 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko what are youI don't have your account, there is your notification .... Opa Ulik applied for Gibran on the 5th day ...: //t.co/HCC4GHBMI8",helbywhat are youI don t have your account there is your notification Opa Ulik applied for Gibran on the th day t co HCCGHBMI,helbywhat are youi don t have your account there is your notification opa ulik applied for gibran on the th day t co hccghbmi,helbywhat youi account notification opa ulik applied gibran day co hccghbmi,"['helbywhat', 'youi', 'account', 'notification', 'opa', 'ulik', 'applied', 'gibran', 'day', 'co', 'hccghbmi']","['helbywhat', 'youi', 'account', 'notif', 'opa', 'ulik', 'appli', 'gibran', 'day', 'co', 'hccghbmi']",helbywhat youi account notif opa ulik appli gibran day co hccghbmi
Mon Apr 15 14:16:46 +0000 2024,@AyamSegar3 @H1m4_W4r1 @Dargomb33306384 @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko @H1m4_W4r1 &amp; grombolannya bukan goblog tp gak punya .,@Ayamsegar3 @h1m4_w4r1 @dargomb33306384 @jokowi @gibran_tweet @gerindra @prabowo @fadlizon 0m5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko @h1m4_w4r1& amp;The grombola is not a goblog but doesn't have it.,mhelby wr amp The grombola is not a goblog but doesn t have it,mhelby wr amp the grombola is not a goblog but doesn t have it,mhelby wr amp grombola goblog,"['mhelby', 'wr', 'amp', 'grombola', 'goblog']","['mhelbi', 'wr', 'amp', 'grombola', 'goblog']",mhelbi wr amp grombola goblog
Mon Apr 15 14:13:25 +0000 2024,Jatah Kursi Menteri Gerindra Harusnya Terbanyak dalam Kabinet Prabowo-Gibran https://t.co/iwVh9p6OjQ,Gerindra Minister's seat ration should be the most in the Prabowo-gibran cabinet https://t.co/iwvh9p6ojq,Gerindra Minister s seat ration should be the most in the Prabowo gibran cabinet https t co iwvhpojq,gerindra minister s seat ration should be the most in the prabowo gibran cabinet https t co iwvhpojq,gerindra minister seat ration prabowo gibran cabinet https co iwvhpojq,"['gerindra', 'minister', 'seat', 'ration', 'prabowo', 'gibran', 'cabinet', 'https', 'co', 'iwvhpojq']","['gerindra', 'minist', 'seat', 'ration', 'prabowo', 'gibran', 'cabinet', 'http', 'co', 'iwvhpojq']",gerindra minist seat ration prabowo gibran cabinet http co iwvhpojq
Mon Apr 15 14:10:24 +0000 2024,@Dargomb33306384 @AyamSegar3 @H1m4_W4r1 @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Mereka bangga dg KEDUNGUANNYA,@Dargomb33306384 @Ayamsegar3 @h1m4_w4r1 @jokowi @gibran_tweet @gerindra @prabowo @fadlizon 0m5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko they are proudWith his wisdom,mhelbythey are proudWith his wisdom,mhelbythey are proudwith his wisdom,mhelbythey proudwith wisdom,"['mhelbythey', 'proudwith', 'wisdom']","['mhelbythey', 'proudwith', 'wisdom']",mhelbythey proudwith wisdom
Mon Apr 15 14:09:47 +0000 2024,@AyamSegar3 @H1m4_W4r1 @AntonKu08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Otaknya ruwet kebanyakan konsumsi bansos d ndo Mie ..,@Ayamsegar3 @h1m4_w4r1 @antonku08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko his brain is ruwetmostly consumption of social assistance d ndo noodles ..,helbyhis brain is ruwetmostly consumption of social assistance d ndo noodles,helbyhis brain is ruwetmostly consumption of social assistance d ndo noodles,helbyhis brain ruwetmostly consumption social assistance ndo noodles,"['helbyhis', 'brain', 'ruwetmostly', 'consumption', 'social', 'assistance', 'ndo', 'noodles']","['helbyhi', 'brain', 'ruwetmostli', 'consumpt', 'social', 'assist', 'ndo', 'noodl']",helbyhi brain ruwetmostli consumpt social assist ndo noodl
Mon Apr 15 14:09:18 +0000 2024,@Dargomb33306384 @H1m4_W4r1 @AyamSegar3 @AntonKu08408962 @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kan @H1m4_W4r1 gak punya gimana bisa mikir⁉️,@Dargomb33306384 @h1m4_w4r1 @ayamsegar3 @antonku08408962 @jokowi @gibran_tweet @gerindra @prabowo @fadlizon 0m5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko right @H1m4_w4r1 doesn't have how to think ⁉️,mhelbyrightdoesn t have how to think,mhelbyrightdoesn t have how to think,mhelbyrightdoesn think,"['mhelbyrightdoesn', 'think']","['mhelbyrightdoesn', 'think']",mhelbyrightdoesn think
Mon Apr 15 14:08:58 +0000 2024,@ariana_gerindra Iyaaa wkwkw,@ariana_gerindra yeah wkwkw,yeah wkwkw,yeah wkwkw,yeah wkwkw,"['yeah', 'wkwkw']","['yeah', 'wkwkw']",yeah wkwkw
Mon Apr 15 14:00:00 +0000 2024,Ketua Umum Partai Gerindra Prabowo Subianto menghadiri acara ulang tahun Titiek Soeharto yang ke 65 tahun di kediaman Jl. Teuku Umar Menteng Jakarta Pusat pada Minggu (14/4). Titiek pun mengucapkan terima kasih kepada Prabowo dan para sahabat yang telah menyempatkan hadir. https://t.co/ZzWfs0F3M1,"Chairman of the Gerindra Party Prabowo Subianto attended the 65th anniversary of Titiek Soeharto at the residence of Jl.Teuku Umar Menteng, Central Jakarta on Sunday (4/14).Titiek also thanked Prabowo and friends who had taken the time to attend.https://t.co/zzwfs0f3m1",Chairman of the Gerindra Party Prabowo Subianto attended the th anniversary of Titiek Soeharto at the residence of Jl Teuku Umar Menteng Central Jakarta on Sunday   Titiek also thanked Prabowo and friends who had taken the time to attend https t co zzwfsfm,chairman of the gerindra party prabowo subianto attended the th anniversary of titiek soeharto at the residence of jl teuku umar menteng central jakarta on sunday   titiek also thanked prabowo and friends who had taken the time to attend https t co zzwfsfm,chairman gerindra party prabowo subianto attended anniversary titiek soeharto residence jl teuku umar menteng central jakarta sunday titiek also thanked prabowo friends taken time attend https co zzwfsfm,"['chairman', 'gerindra', 'party', 'prabowo', 'subianto', 'attended', 'anniversary', 'titiek', 'soeharto', 'residence', 'jl', 'teuku', 'umar', 'menteng', 'central', 'jakarta', 'sunday', 'titiek', 'also', 'thanked', 'prabowo', 'friends', 'taken', 'time', 'attend', 'https', 'co', 'zzwfsfm']","['chairman', 'gerindra', 'parti', 'prabowo', 'subianto', 'attend', 'anniversari', 'titiek', 'soeharto', 'resid', 'jl', 'teuku', 'umar', 'menteng', 'central', 'jakarta', 'sunday', 'titiek', 'also', 'thank', 'prabowo', 'friend', 'taken', 'time', 'attend', 'http', 'co', 'zzwfsfm']",chairman gerindra parti prabowo subianto attend anniversari titiek soeharto resid jl teuku umar menteng central jakarta sunday titiek also thank prabowo friend taken time attend http co zzwfsfm
Mon Apr 15 13:57:14 +0000 2024,@H1m4_W4r1 @AyamSegar3 @AntonKu08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Kamu pikir Puan dan Mega politikus bodoh.... Kamu pikir Puan d Mega tdk Tahu langkah2 politik Mukidi.... Kamu pikir Puan dan Mega tdk tahu Mukidi akan jd Malin Kundang.... Memang kamu siapa....,@H1m4_w4r1 @ayamsegar3 @antonku08408962 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko you thinkPuan and Mega Stupid politicians .... You think Puan D Mega doesn't know the political steps of Mukidi .... You think Puan and Mega don't know Mukidi will be Malin Kundang ... who are you ... who are you ....,helbyyou thinkPuan and Mega Stupid politicians You think Puan D Mega doesn t know the political steps of Mukidi You think Puan and Mega don t know Mukidi will be Malin Kundang who are you who are you,helbyyou thinkpuan and mega stupid politicians you think puan d mega doesn t know the political steps of mukidi you think puan and mega don t know mukidi will be malin kundang who are you who are you,helbyyou thinkpuan mega stupid politicians think puan mega know political steps mukidi think puan mega know mukidi malin kundang,"['helbyyou', 'thinkpuan', 'mega', 'stupid', 'politicians', 'think', 'puan', 'mega', 'know', 'political', 'steps', 'mukidi', 'think', 'puan', 'mega', 'know', 'mukidi', 'malin', 'kundang']","['helbyy', 'thinkpuan', 'mega', 'stupid', 'politician', 'think', 'puan', 'mega', 'know', 'polit', 'step', 'mukidi', 'think', 'puan', 'mega', 'know', 'mukidi', 'malin', 'kundang']",helbyy thinkpuan mega stupid politician think puan mega know polit step mukidi think puan mega know mukidi malin kundang
Mon Apr 15 13:56:48 +0000 2024,@ariana_gerindra Keyboard nya tergolong enak dipakai sih...,@ariana_gerindra the keyboard is quite good to wear ...,the keyboard is quite good to wear,the keyboard is quite good to wear,keyboard quite good wear,"['keyboard', 'quite', 'good', 'wear']","['keyboard', 'quit', 'good', 'wear']",keyboard quit good wear
Mon Apr 15 13:50:04 +0000 2024,@H1m4_W4r1 @AyamSegar3 @Dargomb33306384 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko @AyamSegar3 @_sekarkinanthi_ @Dargomb33306384 BOTOL @H1m4_W4r1 IQ MINUS YANG KALIAN KIRA KALENG SUSU / SARDEN ️ DI BALIK SOSOK PASLON 01 &amp; PASLON 03 PARA MANTAN HAKIM MK . https://t.co/X1TO4ah1La,@H1m4_w4r1 @Ayamsegar3 @dargomb33306384 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @ Helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko @chickensegar3@_sekarkinanthi_ @dargomb33306384 Bottle @h1m4_w4r1 iq minus that you think of milk / sardine cans behind the figure of Paslon 01 & amp;Paslon 03 Former MK Judges.https://t.co/x1to4ah1la,Helby minus that you think of milk sardine cans behind the figure of Paslon  amp Paslon  Former MK Judges https t co xtoahla,helby minus that you think of milk sardine cans behind the figure of paslon  amp paslon  former mk judges https t co xtoahla,helby minus think milk sardine cans behind figure paslon amp paslon former mk judges https co xtoahla,"['helby', 'minus', 'think', 'milk', 'sardine', 'cans', 'behind', 'figure', 'paslon', 'amp', 'paslon', 'former', 'mk', 'judges', 'https', 'co', 'xtoahla']","['helbi', 'minu', 'think', 'milk', 'sardin', 'can', 'behind', 'figur', 'paslon', 'amp', 'paslon', 'former', 'mk', 'judg', 'http', 'co', 'xtoahla']",helbi minu think milk sardin can behind figur paslon amp paslon former mk judg http co xtoahla
Mon Apr 15 13:46:27 +0000 2024,@AyamSegar3 @H1m4_W4r1 @_sekarkinanthi_ @jokowi @gibran_tweet @Gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @Alitt4mb3ng @AntonKu08408962 @Uki23 @adi_sareang @PartBurungGalak @mikuroQ @T0M5helby @Aryprasetyo85 @hilalmultibiz @SantorinisSun @adearmando61 @budimandjatmiko Karena terbongkar kedok DUNGU nya....,@Ayamsegar3 @h1m4_w4r1 @_sekarkinanthi_ @jokowi @gibran_tweet @gerindra @prabowo @fadlizon @psi_id @kaesangp @golkar_id @golkarpedia @alitt4mb3ng @antonku08408962 5helby @aryprasetyo85 @hilalmultibiz @santorinissun @adearmando61 @budimandjatmiko because it was revealedthe guise of his fool ....,helbybecause it was revealedthe guise of his fool,helbybecause it was revealedthe guise of his fool,helbybecause revealedthe guise fool,"['helbybecause', 'revealedthe', 'guise', 'fool']","['helbybecaus', 'revealedth', 'guis', 'fool']",helbybecaus revealedth guis fool
